Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
PubMed,line,sg_aug,1000000000,0.1,0.1,events.out.tfevents.1735875160.d1009,39.102954626083374,10399,69.07755279541016,0.0,69.07755279541016,10469.287109375,0.9437094926834106,0.9437,4,0.46009984612464905,0.4601,4,0.396435022354126,0.3964,4,0.7065394520759583,0.7065,4,0.06520088762044907,0.0652,4,0.043903980404138565,0.0439,4,0.5841596126556396,413386752.0,0.9500353932380676,0.9500,20,0.46635618805885315,0.4664,20,0.44957131147384644,0.4496,20,0.7150477766990662,0.7150,20,0.06424399465322495,0.0642,20,0.034834399819374084,0.0348,20
PubMed,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735873489.d1009,30.2160165309906,2079,4.768372718899627e-07,0.0,4.768372718899627e-07,283.63134765625,0.9848691821098328,0.9849,4,0.5935751795768738,0.6027,3,0.3657490909099579,0.3657,4,0.5617107152938843,0.5617,4,0.02099716104567051,0.0210,4,0.0033842071425169706,0.0034,4,0.2925446629524231,667403264.0,0.989827573299408,0.9898,20,0.641465961933136,0.6415,20,0.40218862891197205,0.4022,20,0.5578283071517944,0.5578,20,0.019993841648101807,0.0200,20,0.0031984075903892517,0.0032,20
PubMed,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735874018.d1009,33.23526692390442,4859,-0.0,0.0,0.0,1220.4622802734375,0.9735172390937805,0.9735,4,0.5970195531845093,0.5970,4,0.5135378837585449,0.5135,4,0.6189314723014832,0.6189,4,0.0331849604845047,0.0332,4,0.009510586969554424,0.0095,4,0.30072519183158875,556912640.0,0.9774646759033203,0.9775,20,0.6042076945304871,0.6042,20,0.5225631594657898,0.5226,20,0.6246824860572815,0.6247,20,0.03430206701159477,0.0343,20,0.008920514024794102,0.0089,20
PubMed,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735874584.d1009,36.111217975616455,7619,69.07755279541016,0.0,69.07755279541016,4436.32568359375,0.9548167586326599,0.9548,4,0.5181494951248169,0.5181,4,0.45227888226509094,0.4523,4,0.6725413203239441,0.6725,4,0.04893295466899872,0.0489,4,0.024392077699303627,0.0244,4,0.47812944650650024,484895744.0,0.963128387928009,0.9631,20,0.5352615714073181,0.5353,20,0.5175992846488953,0.5176,20,0.681124746799469,0.6811,20,0.05050615593791008,0.0505,20,0.024367008358240128,0.0244,20
PubMed,line,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1735875208.d1009,39.344107151031494,10399,69.07755279541016,0.0,69.07755279541016,10469.287109375,0.9417521953582764,0.9418,4,0.46009984612464905,0.4601,4,0.396435022354126,0.3964,4,0.7055190801620483,0.7055,4,0.06520088762044907,0.0652,4,0.043903980404138565,0.0439,4,0.5841596126556396,413386752.0,0.9489737153053284,0.9490,20,0.46635618805885315,0.4664,20,0.44957131147384644,0.4496,20,0.7138632535934448,0.7139,20,0.06424399465322495,0.0642,20,0.034834399819374084,0.0348,20
PubMed,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735873528.d1009,30.17066788673401,2079,4.768372718899627e-07,0.0,4.768372718899627e-07,283.63134765625,0.9842146039009094,0.9842,4,0.5935751795768738,0.6027,3,0.3657490909099579,0.3657,4,0.5610032081604004,0.5610,4,0.02099716104567051,0.0210,4,0.0033842071425169706,0.0034,4,0.2925446629524231,667403264.0,0.9891487956047058,0.9891,20,0.641465961933136,0.6415,20,0.40218862891197205,0.4022,20,0.5562871694564819,0.5563,20,0.019993841648101807,0.0200,20,0.0031984075903892517,0.0032,20
PubMed,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735874059.d1009,33.2792444229126,4859,-0.0,0.0,0.0,1220.4622802734375,0.9746586084365845,0.9747,4,0.5970195531845093,0.5970,4,0.5135378837585449,0.5135,4,0.6179548501968384,0.6180,4,0.0331849604845047,0.0332,4,0.009510586969554424,0.0095,4,0.30072519183158875,556912640.0,0.9776349663734436,0.9776,20,0.6042076945304871,0.6042,20,0.5225631594657898,0.5226,20,0.6238663196563721,0.6239,20,0.03430206701159477,0.0343,20,0.008920514024794102,0.0089,20
PubMed,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735874627.d1009,36.20709729194641,7619,69.07755279541016,0.0,69.07755279541016,4436.32568359375,0.9554690718650818,0.9555,4,0.5181494951248169,0.5181,4,0.45227888226509094,0.4523,4,0.6702958941459656,0.6703,4,0.04893295466899872,0.0489,4,0.024392077699303627,0.0244,4,0.47812944650650024,484895744.0,0.9622718095779419,0.9623,20,0.5352615714073181,0.5353,20,0.5175992846488953,0.5176,20,0.6791399121284485,0.6791,20,0.05050615593791008,0.0505,20,0.024367008358240128,0.0244,20
PubMed,line,sg_aug,1000000000,0.1,10.0,events.out.tfevents.1735875260.d1009,39.1675181388855,10399,69.07755279541016,0.0,69.07755279541016,10469.287109375,0.9429415464401245,0.9429,4,0.46009984612464905,0.4601,4,0.396435022354126,0.3964,4,0.7050950527191162,0.7051,4,0.06520088762044907,0.0652,4,0.043903980404138565,0.0439,4,0.5841596126556396,413386752.0,0.948525607585907,0.9485,20,0.46635618805885315,0.4664,20,0.44957131147384644,0.4496,20,0.7141902446746826,0.7142,20,0.06424399465322495,0.0642,20,0.034834399819374084,0.0348,20
PubMed,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735873567.d1009,30.161524057388306,2079,4.768372718899627e-07,0.0,4.768372718899627e-07,283.6313171386719,0.9847739338874817,0.9848,4,0.5935751795768738,0.6027,3,0.3657490909099579,0.3657,4,0.5600652694702148,0.5601,4,0.02099716104567051,0.0210,4,0.0033842071425169706,0.0034,4,0.2925446629524231,667403264.0,0.9896669387817383,0.9897,20,0.641465961933136,0.6415,20,0.40218862891197205,0.4022,20,0.5553466081619263,0.5553,20,0.019993841648101807,0.0200,20,0.0031984075903892517,0.0032,20
PubMed,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735874100.d1009,33.25856065750122,4859,-0.0,0.0,0.0,1220.462158203125,0.9746037125587463,0.9746,4,0.5970195531845093,0.5970,4,0.5135378837585449,0.5135,4,0.61586993932724,0.6159,4,0.0331849604845047,0.0332,4,0.009510586969554424,0.0095,4,0.30072519183158875,556912640.0,0.9785911440849304,0.9786,20,0.6042076945304871,0.6042,20,0.5225631594657898,0.5226,20,0.621250331401825,0.6213,20,0.03430206701159477,0.0343,20,0.008920514024794102,0.0089,20
PubMed,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735874672.d1009,36.223451137542725,7619,69.07755279541016,0.0,69.07755279541016,4436.3251953125,0.9535931944847107,0.9536,4,0.5181494951248169,0.5181,4,0.45227888226509094,0.4523,4,0.6702704429626465,0.6703,4,0.04893295466899872,0.0489,4,0.024392077699303627,0.0244,4,0.47812944650650024,484895744.0,0.9602395296096802,0.9602,20,0.5352615714073181,0.5353,20,0.5175992846488953,0.5176,20,0.6787604689598083,0.6788,20,0.05050615593791008,0.0505,20,0.024367008358240128,0.0244,20
PubMed,line,sg_aug,1000000000,0.1,100.0,events.out.tfevents.1735875309.d1009,39.127458333969116,10399,69.07755279541016,0.0,69.07755279541016,10469.2861328125,0.9425429105758667,0.9425,4,0.46009984612464905,0.4601,4,0.396435022354126,0.3964,4,0.7096723318099976,0.7097,4,0.06520088762044907,0.0652,4,0.043903980404138565,0.0439,4,0.5841596126556396,413386752.0,0.9478020668029785,0.9478,20,0.46635618805885315,0.4664,20,0.44957131147384644,0.4496,20,0.718968391418457,0.7190,20,0.06424399465322495,0.0642,20,0.034834399819374084,0.0348,20
PubMed,n2v,sg,10,0.1,1.0,events.out.tfevents.1735864069.d1009,198.12383008003235,3079,168336.5,10907295.0,11075632.0,1078246.5,0.9377986788749695,0.9378,4,0.19800728559494019,0.1980,4,0.1303023397922516,0.1303,4,0.5310313701629639,0.5801,0,0.0427539199590683,0.0428,4,0.02188454009592533,0.0219,4,0.49370619654655457,3157455360.0,0.9489374756813049,0.9489,20,0.20343147218227386,0.2034,20,0.1572653353214264,0.1573,20,0.5447456240653992,0.5447,20,0.04208366572856903,0.0421,20,0.026410086080431938,0.0264,20
PubMed,n2v,sg,10,0.1,1.0,events.out.tfevents.1735866364.d1009,199.37985825538635,3099,-0.0,181361.71875,181361.71875,757146.6875,0.9888007044792175,0.9888,4,0.5225942134857178,0.5226,4,0.14180956780910492,0.1418,4,0.6716536283493042,0.6762,1,0.11303310841321945,0.1130,4,0.011228740215301514,0.0138,3,0.07727639377117157,3157455360.0,0.9874382019042969,0.9874,20,0.5344246029853821,0.5344,20,0.1987815946340561,0.1988,20,0.6697888374328613,0.6698,20,0.1054794117808342,0.1055,20,0.020114542916417122,0.0201,20
PubMed,n2v,sg,10,0.1,1.0,events.out.tfevents.1735868635.d1009,195.9086835384369,3099,3926.94677734375,54934.375,58861.3203125,516956.6875,0.9777972102165222,0.9902,1,0.5694579482078552,0.5695,4,0.1315433233976364,0.1612,1,0.7355232238769531,0.7641,1,0.15323038399219513,0.1532,4,0.01631988026201725,0.0355,2,0.11676670610904694,3157455360.0,0.9961581230163574,0.9962,20,0.5988379716873169,0.5988,20,0.3793998062610626,0.3794,20,0.7524740695953369,0.7525,20,0.15855054557323456,0.1586,20,0.06385058909654617,0.0639,20
PubMed,n2v,sg,10,0.1,1.0,events.out.tfevents.1735870875.d1009,193.09547662734985,3099,6847.048828125,29211.212890625,36058.26171875,158911.765625,0.9922327399253845,0.9948,2,0.5417707562446594,0.5418,4,0.05245938524603844,0.2127,2,0.8150667548179626,0.8151,4,0.18251705169677734,0.1825,4,0.005640285089612007,0.0600,1,0.03652936965227127,3157455360.0,0.9970675706863403,0.9971,20,0.5569003820419312,0.5569,20,0.3409295976161957,0.3409,20,0.8063088059425354,0.8063,20,0.18608883023262024,0.1861,20,0.06466022878885269,0.0647,20
PubMed,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735864284.d1009,162.8957142829895,3079,0.0021313049364835024,0.0,0.0021313049364835024,7977.77685546875,0.9881193041801453,0.9881,4,0.32148969173431396,0.3215,4,0.16775721311569214,0.1678,4,0.5487992167472839,0.5488,4,0.03357741981744766,0.0336,4,0.0204114131629467,0.0204,4,0.21517950296401978,2120449536.0,0.9915509223937988,0.9916,20,0.35384273529052734,0.3538,20,0.21852436661720276,0.2185,20,0.5470981001853943,0.5471,20,0.034275081008672714,0.0343,20,0.019787658005952835,0.0198,20
PubMed,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735866573.d1009,160.70643162727356,3099,-0.0,0.0,0.0,1852.0794677734375,0.9686444401741028,0.9795,2,0.2687338888645172,0.2687,4,0.1007445827126503,0.1007,4,0.6440652012825012,0.6569,2,0.06217377260327339,0.0622,4,0.015255119651556015,0.0153,4,0.2619076371192932,2121478656.0,0.9789114594459534,0.9789,20,0.28980422019958496,0.2898,20,0.14338898658752441,0.1434,20,0.645439088344574,0.6454,20,0.06540404260158539,0.0654,20,0.014179104939103127,0.0142,20
PubMed,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735868840.d1009,157.91878581047058,3099,6.437322736019269e-05,0.0,6.437322736019269e-05,806.7035522460938,0.9805334806442261,0.9805,4,0.2496352195739746,0.2496,4,0.09250902384519577,0.0925,4,0.7117106318473816,0.7196,2,0.08647751808166504,0.0865,4,0.03251441568136215,0.0325,4,0.36502450704574585,2121478656.0,0.9797630310058594,0.9798,20,0.268655389547348,0.2687,20,0.11981046944856644,0.1198,20,0.7303534150123596,0.7304,20,0.08578469604253769,0.0858,20,0.02684883400797844,0.0268,20
PubMed,n2v,sg_aug,10,0.1,0.1,events.out.tfevents.1735871078.d1009,157.507572889328,3099,0.000323025364195928,0.0,0.000323025364195928,225.8867645263672,0.9735743999481201,0.9758,2,0.25798243284225464,0.2580,4,0.08100180327892303,0.0873,3,0.795269250869751,0.7953,4,0.10638783127069473,0.1064,4,0.025990433990955353,0.0378,3,0.4833788573741913,2121478656.0,0.9822860360145569,0.9823,20,0.27714306116104126,0.2771,20,0.09059115499258041,0.0906,20,0.7343950867652893,0.7344,20,0.11141514033079147,0.1114,20,0.025313599035143852,0.0253,20
PubMed,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735864461.d1009,163.61238813400269,3079,0.002294735750183463,0.0,0.002294735750183463,7943.701171875,0.985211193561554,0.9852,4,0.3362574875354767,0.3363,4,0.17012634873390198,0.1754,3,0.5415849089622498,0.5417,1,0.03466063365340233,0.0347,4,0.01433311216533184,0.0146,1,0.29780763387680054,2120449536.0,0.9805989861488342,0.9806,20,0.36543983221054077,0.3654,20,0.0786326676607132,0.0786,20,0.5264860391616821,0.5265,20,0.03525237366557121,0.0353,20,0.0028135369066148996,0.0028,20
PubMed,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735866743.d1009,161.4607856273651,3099,-0.0,0.0,0.0,2975.749267578125,0.9810217618942261,0.9810,4,0.2666308879852295,0.2666,4,0.10796479880809784,0.1080,4,0.6539730429649353,0.6567,3,0.06033327057957649,0.0603,4,0.015463381074368954,0.0155,4,0.24006396532058716,2121478656.0,0.9817399978637695,0.9817,20,0.2958838939666748,0.2959,20,0.11721570044755936,0.1172,20,0.6498971581459045,0.6499,20,0.06630334258079529,0.0663,20,0.019350919872522354,0.0194,20
PubMed,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735869007.d1009,160.29275918006897,3099,0.00028897065203636885,0.0,0.00028897065203636885,2142.509765625,0.9787856340408325,0.9788,4,0.23792964220046997,0.2379,4,0.030573103576898575,0.0733,2,0.7224504947662354,0.7367,3,0.08346524834632874,0.0835,4,0.006342441774904728,0.0280,3,0.36182302236557007,2121478656.0,0.9822250008583069,0.9822,20,0.2537379860877991,0.2537,20,0.13064078986644745,0.1306,20,0.711037278175354,0.7110,20,0.08493047207593918,0.0849,20,0.028453245759010315,0.0285,20
PubMed,n2v,sg_aug,10,0.1,1.0,events.out.tfevents.1735871246.d1009,157.6475327014923,3099,0.0028919419273734093,0.0,0.0028919419273734093,488.854248046875,0.96894371509552,0.9721,2,0.23540636897087097,0.2354,4,0.06926894932985306,0.0921,3,0.7924045920372009,0.7941,3,0.10605812817811966,0.1061,4,0.030231928452849388,0.0407,3,0.46163564920425415,2121478656.0,0.962848961353302,0.9628,20,0.24435292184352875,0.2444,20,0.0,0.0000,20,0.7218842506408691,0.7219,20,0.10808804631233215,0.1081,20,0.0,0.0000,20
PubMed,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735864635.d1009,162.2785723209381,3079,0.09400276839733124,0.0,0.09400276839733124,12376.107421875,0.9860374331474304,0.9860,4,0.3617410361766815,0.3617,4,0.21886281669139862,0.2189,4,0.529560923576355,0.5366,1,0.035854678601026535,0.0359,4,0.028029197826981544,0.0280,4,0.26521897315979004,2120449536.0,0.9905679225921631,0.9906,20,0.39841073751449585,0.3984,20,0.29241877794265747,0.2924,20,0.5349700450897217,0.5350,20,0.03850460425019264,0.0385,20,0.026556072756648064,0.0266,20
PubMed,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735866914.d1009,160.59413242340088,3099,-0.0,0.0,0.0,9965.734375,0.987147331237793,0.9871,4,0.28455573320388794,0.2846,4,0.14034296572208405,0.1403,4,0.654792308807373,0.6548,4,0.06195705011487007,0.0620,4,0.013207219541072845,0.0219,2,0.1708754599094391,2121478656.0,0.983624279499054,0.9836,20,0.3186485171318054,0.3186,20,0.18219764530658722,0.1822,20,0.6483083963394165,0.6483,20,0.0677933394908905,0.0678,20,0.024158278480172157,0.0242,20
PubMed,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735869176.d1009,159.00281977653503,3099,0.0017276144353672862,0.0,0.0017276144353672862,15777.859375,0.9834496378898621,0.9834,4,0.28192105889320374,0.2819,4,0.10367779433727264,0.1176,3,0.7051946520805359,0.7307,3,0.09360125660896301,0.0936,4,0.02684883400797844,0.0468,3,0.3259965181350708,2121478656.0,0.98428875207901,0.9843,20,0.2991494834423065,0.2991,20,0.1287229210138321,0.1287,20,0.7216242551803589,0.7216,20,0.09402894973754883,0.0940,20,0.039583854377269745,0.0396,20
PubMed,n2v,sg_aug,10,0.1,10.0,events.out.tfevents.1735871417.d1009,157.26015710830688,3099,0.00041497708298265934,0.0,0.00041497708298265934,9268.671875,0.9850060343742371,0.9850,4,0.2580804228782654,0.2581,4,0.08449909836053848,0.0845,4,0.7421281933784485,0.7551,2,0.12130693346261978,0.1213,4,0.03754173591732979,0.0411,3,0.18774870038032532,2121478656.0,0.9863793849945068,0.9864,20,0.2726488411426544,0.2726,20,0.11225180327892303,0.1123,20,0.7372300028800964,0.7372,20,0.12362366914749146,0.1236,20,0.03456366807222366,0.0346,20
PubMed,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735864807.d1009,161.66343116760254,3079,18.938322067260742,0.0,18.938322067260742,19863.60546875,0.9828100800514221,0.9828,4,0.3929761052131653,0.3930,4,0.23905685544013977,0.2391,4,0.5242014527320862,0.5242,4,0.04288417845964432,0.0429,4,0.03984074294567108,0.0398,4,0.2310694009065628,2120449536.0,0.9879780411720276,0.9880,20,0.43828463554382324,0.4383,20,0.31588447093963623,0.3159,20,0.519592821598053,0.5196,20,0.04288187623023987,0.0429,20,0.026794956997036934,0.0268,20
PubMed,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735867084.d1009,162.84653663635254,3099,-0.0,0.0,0.0,20889.658203125,0.9868347644805908,0.9877,3,0.3253136873245239,0.3253,4,0.1260153353214264,0.1365,3,0.645592212677002,0.6598,3,0.07456361502408981,0.0746,4,0.018274905160069466,0.0329,3,0.14462633430957794,2121478656.0,0.9898573756217957,0.9899,20,0.3494437634944916,0.3494,20,0.14361461997032166,0.1436,20,0.6490443348884583,0.6490,20,0.08023030310869217,0.0802,20,0.029416870325803757,0.0294,20
PubMed,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735869345.d1009,159.31841588020325,3099,2.665008783340454,0.0,2.665008783340454,16171.1787109375,0.9920485615730286,0.9920,4,0.36815083026885986,0.3682,4,0.19460740685462952,0.1946,4,0.7398661375045776,0.7774,3,0.106205515563488,0.1062,4,0.04194033518433571,0.0419,4,0.1807563602924347,2121478656.0,0.9915337562561035,0.9915,20,0.39723822474479675,0.3972,20,0.22078068554401398,0.2208,20,0.7622422575950623,0.7622,20,0.11272606998682022,0.1127,20,0.038906995207071304,0.0389,20
PubMed,n2v,sg_aug,10,0.1,100.0,events.out.tfevents.1735871586.d1009,155.51708579063416,3099,4.604884147644043,0.0,4.604884147644043,3201.22119140625,0.9901545643806458,0.9902,4,0.3325244188308716,0.3325,4,0.06092057749629021,0.0831,1,0.8298737406730652,0.8299,4,0.13220258057117462,0.1322,4,0.018139157444238663,0.0327,1,0.17523837089538574,2121478656.0,0.9922617673873901,0.9923,20,0.3491153120994568,0.3491,20,0.10548285394906998,0.1055,20,0.77815181016922,0.7782,20,0.13535934686660767,0.1354,20,0.04101615399122238,0.0410,20
PubMed,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735864978.d1009,161.64458537101746,3079,0.007420072332024574,0.0,0.007420072332024574,211848.109375,0.9899230599403381,0.9899,4,0.36851802468299866,0.3685,4,0.22698555886745453,0.2270,4,0.5657123923301697,0.5657,4,0.038629014045000076,0.0386,4,0.021035170182585716,0.0210,4,0.16053195297718048,2120449536.0,0.9933364987373352,0.9933,20,0.3554964065551758,0.3555,20,0.22811371088027954,0.2281,20,0.5755608677864075,0.5756,20,0.038831256330013275,0.0388,20,0.024326477199792862,0.0243,20
PubMed,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735867256.d1009,161.10423493385315,3099,-0.0,0.0,0.0,107130.9921875,0.9869427680969238,0.9869,4,0.2689723074436188,0.2690,4,0.09081678837537766,0.0908,4,0.6593140363693237,0.6646,2,0.058651238679885864,0.0587,4,0.015046859160065651,0.0163,3,0.23725789785385132,2121478656.0,0.9853531718254089,0.9854,20,0.3051973879337311,0.3052,20,0.10819043219089508,0.1082,20,0.6549500823020935,0.6550,20,0.06513439118862152,0.0651,20,0.012270045466721058,0.0123,20
PubMed,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735869518.d1009,160.2941176891327,3099,3.05176290567033e-05,0.0,3.05176290567033e-05,40856.50390625,0.9284874796867371,0.9285,4,0.26245272159576416,0.2625,4,0.0,0.0000,0,0.6746200323104858,0.6902,1,0.08390432596206665,0.0839,4,2.5068939066841267e-05,0.0005,0,0.31089434027671814,2121478656.0,0.905768871307373,0.9058,20,0.29100367426872253,0.2910,20,0.00011281588376732543,0.0001,20,0.70241379737854,0.7024,20,0.08960680663585663,0.0896,20,0.0,0.0000,20
PubMed,n2v,sg_aug,100,0.1,0.1,events.out.tfevents.1735871751.d1009,155.9364879131317,3099,0.0005880637327209115,0.0,0.0005880637327209115,7483.76708984375,0.9615582823753357,0.9616,4,0.23755034804344177,0.2376,4,0.0,0.0000,0,0.7192428112030029,0.7205,2,0.10205867886543274,0.1021,4,0.0,0.0005,0,0.4765828251838684,2121478656.0,0.963882565498352,0.9639,20,0.25702691078186035,0.2570,20,0.0,0.0000,20,0.7231588363647461,0.7232,20,0.10820314288139343,0.1082,20,0.0,0.0000,20
PubMed,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735865149.d1009,162.0888204574585,3079,0.03181372582912445,0.0,0.03181372582912445,274454.53125,0.9891474843025208,0.9891,4,0.3078572452068329,0.3079,4,0.1207129955291748,0.1207,4,0.581112265586853,0.5811,4,0.03475300222635269,0.0348,4,0.010218977928161621,0.0102,4,0.17055627703666687,2120449536.0,0.9917683005332947,0.9918,20,0.32782942056655884,0.3278,20,0.1546705812215805,0.1547,20,0.5781566500663757,0.5782,20,0.03543570637702942,0.0354,20,0.011984074488282204,0.0120,20
PubMed,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735867427.d1009,160.91102528572083,3099,-0.0,0.0,0.0,209119.109375,0.9629250168800354,0.9700,2,0.23877768218517303,0.2388,4,0.016245488077402115,0.0465,3,0.653978705406189,0.6646,2,0.06265949457883835,0.0627,4,0.0018917042762041092,0.0102,3,0.2870290279388428,2121478656.0,0.9780692458152771,0.9781,20,0.2598365843296051,0.2598,20,0.0943140760064125,0.0943,20,0.65928053855896,0.6593,20,0.06397970765829086,0.0640,20,0.018743492662906647,0.0187,20
PubMed,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735869691.d1009,159.8306121826172,3099,0.0008744091028347611,0.0,0.0008744091028347611,145101.046875,0.9154599905014038,0.9546,1,0.2714080214500427,0.2714,4,0.0,0.0100,1,0.6903607845306396,0.7191,1,0.0915481448173523,0.0915,4,0.0,0.0040,1,0.37996822595596313,2121478656.0,0.9851579070091248,0.9852,20,0.2768423855304718,0.2768,20,0.08901172876358032,0.0890,20,0.729073166847229,0.7291,20,0.09314186871051788,0.0931,20,0.03519678860902786,0.0352,20
PubMed,n2v,sg_aug,100,0.1,1.0,events.out.tfevents.1735871917.d1009,155.8107190132141,3099,0.0001323264150414616,0.0,0.0001323264150414616,68065.25,0.8467516899108887,0.9599,3,0.23370403051376343,0.2337,4,0.0,0.0000,0,0.7296378016471863,0.7296,4,0.10702097415924072,0.1070,4,0.0,0.0005,0,0.4148106575012207,2121478656.0,0.9649418592453003,0.9649,20,0.2482266128063202,0.2482,20,0.0,0.0000,20,0.7219683527946472,0.7220,20,0.11004197597503662,0.1100,20,0.0,0.0000,20
PubMed,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735865321.d1009,161.471688747406,3079,0.00045919427066110075,0.0,0.00045919427066110075,444379.3125,0.9808704853057861,0.9809,4,0.22163605690002441,0.2216,4,0.08009927719831467,0.0801,4,0.5519508123397827,0.5520,4,0.02786194160580635,0.0287,3,0.0024021235294640064,0.0032,2,0.24296359717845917,2120449536.0,0.9806455969810486,0.9806,20,0.2536481022834778,0.2536,20,0.05685920640826225,0.0569,20,0.5507563948631287,0.5508,20,0.03339115157723427,0.0334,20,0.0010484405793249607,0.0010,20
PubMed,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735867597.d1009,160.91615509986877,3099,-0.0,0.0,0.0,544948.875,0.9615967273712158,0.9616,4,0.1698094755411148,0.1698,4,0.01906588487327099,0.0429,3,0.6550700664520264,0.6591,2,0.04842637479305267,0.0484,4,0.0012148559326305985,0.0046,3,0.1443832814693451,2121478656.0,0.971889853477478,0.9719,20,0.17634037137031555,0.1763,20,0.03203970938920975,0.0320,20,0.6601889133453369,0.6602,20,0.049018386751413345,0.0490,20,0.0013363416073843837,0.0013,20
PubMed,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735869860.d1009,159.57685542106628,3099,2.861024995581829e-06,0.0,2.861024995581829e-06,550742.625,0.9802303314208984,0.9802,4,0.25313255190849304,0.2531,4,0.023804152384400368,0.0493,1,0.7205654382705688,0.7374,1,0.09708544611930847,0.0971,4,0.0033592379186302423,0.0134,1,0.29312652349472046,2121478656.0,0.98569256067276,0.9857,20,0.2739608883857727,0.2740,20,0.1083032488822937,0.1083,20,0.7381268739700317,0.7381,20,0.10008972883224487,0.1001,20,0.03336675837635994,0.0334,20
PubMed,n2v,sg_aug,100,0.1,10.0,events.out.tfevents.1735872082.d1009,156.09316301345825,3099,3.576279254957626e-07,0.0,3.576279254957626e-07,584771.1875,0.9835214018821716,0.9835,4,0.24381451308727264,0.2438,4,0.09059115499258041,0.0906,4,0.7427532076835632,0.7979,1,0.11588047444820404,0.1159,4,0.03352585434913635,0.0335,4,0.18967804312705994,2121478656.0,0.9850201606750488,0.9850,20,0.2601218521595001,0.2601,20,0.07558663934469223,0.0756,20,0.7933550477027893,0.7934,20,0.11902442574501038,0.1190,20,0.026667267084121704,0.0267,20
PubMed,n2v,sg_aug,100,0.1,100.0,events.out.tfevents.1735865492.d1009,161.77333879470825,3079,-0.0,0.0,0.0,524125.53125,0.9353973269462585,0.9468,3,0.18027953803539276,0.1803,4,0.011394403874874115,0.0316,1,0.5112782120704651,0.5708,0,0.02858823351562023,0.0291,3,0.000570670235902071,0.0052,2,0.42635488510131836,2120449536.0,0.9745960831642151,0.9746,20,0.2164817750453949,0.2165,20,0.03012184053659439,0.0301,20,0.5300657749176025,0.5301,20,0.03363839536905289,0.0336,20,0.0014863968826830387,0.0015,20
