Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,GPU_usage/memory__bytes_,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,Loss/classifier_loss,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100
Cora,line,sg_aug,1,0.1,100.0,1.0,1.0,01-30-00h02m,5.974515676498413,1319,0.5254945755004883,0.0,0.5254945755004883,2214.640625,15712768.0,0.6949270367622375,0.054583966732025146,0.0,0.012333965860307217,0.017077798023819923,0.03130929917097092,0.5550576448440552,0.039851341396570206,0.0004739336436614394,0.005687203723937273,0.011374407447874546,0.023222748190164566,1.360931634902954,0.7215144634246826,0.0540861152112484,0.0,0.013282732106745243,0.013282732106745243,0.027514230459928513,0.5715731382369995,0.03559974953532219,0.0004739336436614394,0.002369668334722519,0.009478673338890076,0.019431279972195625
Cora,line,sg_aug,100,0.1,0.1,1.0,1.0,01-30-00h02m,5.235356569290161,1319,8.881269604898989e-05,0.0,8.881269604898989e-05,18340.302734375,15712768.0,0.9426476359367371,0.28642216324806213,0.004743833094835281,0.07779885828495026,0.15275141596794128,0.2125237137079239,0.6462190747261047,0.036363981664180756,0.0,0.0004739336436614394,0.0037914691492915154,0.008530805818736553,0.651340663433075,0.9564146399497986,0.30528494715690613,0.0,0.06546489149332047,0.1442125290632248,0.23149904608726501,0.6625828742980957,0.035669632256031036,0.0,0.0004739336436614394,0.004739336669445038,0.013744075782597065
Cora,line,sg_aug,1000000000,0.1,1.0,1.0,1.0,01-30-00h02m,2.7719435691833496,131,0.0003951279213652015,0.0,0.0003951279213652015,917.9366455078125,15712768.0,0.9492426514625549,0.2896777391433716,0.0,0.052182164043188095,0.11574952304363251,0.18121442198753357,0.6510495543479919,0.036736294627189636,0.0,0.0,0.004265402909368277,0.012796208262443542,0.6559038162231445,0.9660016298294067,0.302634596824646,0.0,0.05123339593410492,0.13757115602493286,0.2125237137079239,0.6757482886314392,0.04067239537835121,0.0,0.0004739336436614394,0.0028436018619686365,0.012322274968028069
Cora,n2v,sg,-1,0.01,1.0,1.0,1.0,01-30-00h00m,54.09634876251221,439,28986.2734375,124700.2734375,153686.546875,54.926109313964844,11369879552.0,0.9871500730514526,0.37618497014045715,0.0180265661329031,0.021821631118655205,0.03889942914247513,0.09013282507658005,0.8499849438667297,0.13988690078258514,0.0004739336436614394,0.013744075782597065,0.015639809891581535,0.028436018154025078,0.19645291566848755,0.982117235660553,0.38570985198020935,0.0009487665956839919,0.019924098625779152,0.06546489149332047,0.13946868479251862,0.8407555818557739,0.13365581631660461,0.0,0.008530805818736553,0.012796208262443542,0.022274881601333618
Cora,n2v,sg,10,0.01,1.0,1.0,1.0,01-29-23h59m,35.49389052391052,439,26260.59765625,122799.984375,149060.578125,16.527629852294922,3121703424.0,0.9899502396583557,0.35920143127441406,0.004743833094835281,0.07495255768299103,0.11954458802938461,0.20113851130008698,0.8629117608070374,0.13681800663471222,0.0009478672873228788,0.024644549936056137,0.04123222827911377,0.059241704642772675,0.18154427409172058,0.9908459782600403,0.3736644983291626,0.0009487665956839919,0.039848197251558304,0.14326375722885132,0.20967741310596466,0.8687520027160645,0.1377851814031601,0.0,0.010426539927721024,0.039336491376161575,0.05639810487627983
Cora,n2v,sg_aug,10,0.01,100.0,1.0,1.0,01-30-00h01m,31.284223318099976,439,3301.208984375,0.0,3301.208984375,1175.2987060546875,2084697600.0,0.9637954235076904,0.1296808123588562,0.0,0.0,0.0009487665956839919,0.0018975331913679838,0.7781450748443604,0.07226179540157318,0.0,0.0,0.0014218009309843183,0.003317535389214754,0.46597233414649963,0.9693304300308228,0.13617515563964844,0.0,0.0,0.0,0.0009487665956839919,0.7808184623718262,0.0676611140370369,0.0,0.0,0.0009478672873228788,0.002369668334722519
Cora,n2v,sg_aug,1000000000,0.01,1.0,1.0,1.0,01-30-00h01m,4.755160093307495,43,144482.25,0.0,144482.25,2163.505615234375,2084697600.0,0.7929455637931824,0.07774374634027481,0.0018975331913679838,0.018975332379341125,0.026565464213490486,0.037001896649599075,0.6497169137001038,0.04521895572543144,0.0,0.013270141556859016,0.019431279972195625,0.027962084859609604,1.127382755279541,0.8456728458404541,0.08507876843214035,0.0009487665956839919,0.014231499284505844,0.03130929917097092,0.052182164043188095,0.6586950421333313,0.044455964118242264,0.0,0.011374407447874546,0.017061611637473106,0.029383886605501175
PubMed,line,sg,-1,0.1,1.0,1.0,1.0,01-30-00h21m,47.170005083084106,11099,-0.0,103.6163330078125,103.6163330078125,4248.5859375,59796480.0,0.8698927164077759,0.14150533080101013,0.007784295827150345,0.0339575819671154,0.058325812220573425,0.08709385991096497,0.688164472579956,0.05507225915789604,0.0007897111936472356,0.008179151453077793,0.016132671386003494,0.030460288748145103,0.3963916301727295,0.8763691782951355,0.14635537564754486,0.0010153430048376322,0.029557760804891586,0.06588447839021683,0.09363718330860138,0.6874452829360962,0.057395465672016144,0.0008461191318929195,0.006374097429215908,0.01788131706416607,0.029332129284739494
PubMed,line,sg,10,0.1,1.0,1.0,1.0,01-30-00h20m,47.199732065200806,11099,34.538726806640625,180.03721618652344,214.57594299316406,11288.224609375,59526144.0,0.8458458185195923,0.13260303437709808,0.0019178700167685747,0.035311371088027954,0.054602887481451035,0.08641696721315384,0.6889687180519104,0.059599749743938446,0.0020306860096752644,0.016245488077402115,0.022055504843592644,0.03486010804772377,0.6060765385627747,0.8541797399520874,0.14216937124729156,0.009363718330860138,0.0382445864379406,0.06768953055143356,0.0883348360657692,0.6928750276565552,0.06004137918353081,0.0012973826378583908,0.010209837928414345,0.022055504843592644,0.031926896423101425
PubMed,line,sg_aug,10,0.1,100.0,1.0,1.0,01-30-00h21m,43.033252477645874,11099,0.02993045188486576,0.0,0.02993045188486576,3462.8046875,59392000.0,0.7011149525642395,0.0492672361433506,0.00022563176753465086,0.004061372019350529,0.008235559798777103,0.02154783345758915,0.6097674369812012,0.03141782060265541,0.0,0.002876805141568184,0.007671480067074299,0.013932761736214161,0.9821164608001709,0.7476406097412109,0.052639544010162354,0.0,0.009250902570784092,0.014891697093844414,0.023240072652697563,0.6229037046432495,0.03397897630929947,0.0003948555968236178,0.0054715704172849655,0.009476534090936184,0.013819945976138115
PubMed,line,sg_aug,1000000000,0.1,1.0,1.0,1.0,01-30-00h22m,19.77492332458496,1109,-0.0,0.0,0.0,11278.947265625,59392000.0,0.9327366948127747,0.43203866481781006,0.014214801602065563,0.29230594635009766,0.36868229508399963,0.41787004470825195,0.7021448612213135,0.0674503743648529,0.0019742778968065977,0.02273240126669407,0.03818817809224129,0.058212995529174805,0.14305873215198517,0.9411318898200989,0.4509831964969635,0.003497292287647724,0.326376348733902,0.40974730253219604,0.4644629955291748,0.7111900448799133,0.06857218593358994,0.0,0.01686597429215908,0.03260378912091255,0.054490070790052414
PubMed,n2v,sg,-1,0.01,1.0,0.25,0.5,01-30-00h10m,352.9377820491791,3099,6561.7919921875,30092.099609375,36653.890625,921.182861328125,11404851200.0,0.9994505047798157,0.7189001441001892,0.0819043293595314,0.3448781669139862,0.6086416840553284,0.7181859016418457,0.756675660610199,0.2322337031364441,0.012240523472428322,0.04236236587166786,0.13836868107318878,0.20289936661720276,0.0040065813809633255,0.9996445178985596,0.7226001620292664,0.0037229242734611034,0.4068140685558319,0.6599729061126709,0.838334858417511,0.7579044699668884,0.23214203119277954,0.0037793321534991264,0.05302346497774124,0.10943140834569931,0.21722698211669922
PubMed,n2v,sg,10,0.01,1.0,0.25,0.5,01-30-00h06m,206.53393578529358,3099,5566.3369140625,28412.990234375,33979.328125,789.8910522460938,3156674048.0,0.9989396333694458,0.6989691853523254,0.001805054140277207,0.30403879284858704,0.5394855737686157,0.6718186140060425,0.9046065807342529,0.24594755470752716,0.0012409747578203678,0.023747744038701057,0.08951940387487411,0.1901511698961258,0.006712697446346283,0.9986301064491272,0.712586522102356,0.0005640794406645,0.38379964232444763,0.600067675113678,0.7686145901679993,0.9091578722000122,0.24475669860839844,0.0,0.04653655365109444,0.10209837555885315,0.1762184053659439
PubMed,n2v,sg_aug,10,0.01,100.0,0.25,0.5,01-30-00h16m,171.7811357975006,3099,3.2440032958984375,0.0,3.2440032958984375,8.75206184387207,2119668224.0,0.9761730432510376,0.24023041129112244,0.0,0.0,0.0,0.0,0.8036041855812073,0.11104957014322281,0.0,0.0,0.0,0.0,0.5834061503410339,0.9781355857849121,0.24330347776412964,0.0,0.0,0.0,0.0,0.7763990163803101,0.11442088335752487,0.0,0.0,0.0,0.0
PubMed,n2v,sg_aug,1000000000,0.01,1.0,0.25,0.5,01-30-00h19m,31.83540391921997,309,990.7802124023438,0.0,990.7802124023438,151779.25,2119668224.0,0.9471750259399414,0.1308448165655136,0.0,0.00022563176753465086,0.001692238263785839,0.01195848360657692,0.7635310888290405,0.07847168296575546,0.0,0.00022563176753465086,0.0008461191318929195,0.008122744038701057,0.4112367630004883,0.9527420401573181,0.1332773119211197,0.0,0.00022563176753465086,0.002369133522734046,0.013763537630438805,0.7623403668403625,0.08144532144069672,0.0,5.6407941883662716e-05,0.0009025270701386034,0.0032152526546269655
ogbl-citation2,line,sg,-1,0.01,1.0,1.0,1.0,01-30-03h47m,3325.2537291049957,44642,263.92327880859375,3065.7177734375,3329.64111328125,2259.23974609375,8031933952.0,0.8448373079299927,0.13536719977855682,0.006859439425170422,0.027911221608519554,0.05394013598561287,0.0761120617389679,0.6678486466407776,0.06539274007081985,0.0002309575502295047,0.0138112623244524,0.030290083959698677,0.04015197232365608,1.0659637451171875,0.845745325088501,0.1364603191614151,0.0006004896713420749,0.03239179775118828,0.051018524914979935,0.07447226345539093,0.6729342341423035,0.06728849560022354,0.001431936863809824,0.013499469496309757,0.02837313525378704,0.03940135985612869
ogbl-citation2,line,sg,10,0.01,1.0,1.0,1.0,01-30-02h51m,3318.3458874225616,44642,99.22013854980469,2746.89990234375,2846.1201171875,16737.412109375,8021340672.0,0.8266326189041138,0.0767413079738617,0.002263384172692895,0.012125271372497082,0.020439743995666504,0.036075569689273834,0.6103557348251343,0.025872493162751198,3.464363544480875e-05,0.00567000824958086,0.010196776129305363,0.012633378617465496,1.0771281719207764,0.8273563981056213,0.07748186588287354,0.004076400771737099,0.01219455897808075,0.020763084292411804,0.033338721841573715,0.6139536499977112,0.026119360700249672,0.003141022752970457,0.006351332645863295,0.011074414476752281,0.012910527177155018
ogbl-citation2,line,sg_aug,1000000000,0.01,1.0,1.0,1.0,01-30-05h38m,1914.1370792388916,29761,12.881246566772461,0.0,12.881246566772461,43875.3125,8019209728.0,0.8974478840827942,0.20170976221561432,0.011062867008149624,0.05809737369418144,0.08127396553754807,0.11955518275499344,0.6437099575996399,0.032172150909900665,0.0023788628168404102,0.005739295389503241,0.010000462643802166,0.015058432705700397,0.8306983709335327,0.8971453309059143,0.2027128040790558,0.0031294748187065125,0.052577488124370575,0.08580072969198227,0.12064068019390106,0.6467567086219788,0.031792789697647095,0.0016051550628617406,0.006120375357568264,0.009781052358448505,0.013926740735769272
ogbl-citation2,line,sg_aug,5,0.01,100.0,1.0,1.0,01-30-04h43m,3252.567024707794,44642,94.240966796875,0.0,94.240966796875,685.4449462890625,8019209728.0,0.7217550873756409,0.08554515987634659,0.00178992107976228,0.029735784977674484,0.04293501004576683,0.0644025132060051,0.6215924620628357,0.07733254134654999,8.083514694590122e-05,0.024747101590037346,0.04191879555583,0.058443810790777206,1.22492253780365,0.7211407423019409,0.0857204720377922,0.0,0.02574021928012371,0.03681463375687599,0.058813340961933136,0.6239508986473083,0.07737768441438675,0.002979352604597807,0.02224121242761612,0.04490969702601433,0.051722943782806396
ogbl-citation2,n2v,sg,-1,0.01,1.0,0.25,2.0,01-30-00h51m,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,0.25,2.0,01-30-00h01m,2952.9905874729156,4289,476202.3125,2486839.75,2963042.0,2739963.75,31984844800.0,0.9838966131210327,0.3513908386230469,0.001755277393385768,0.05785486847162247,0.12875883281230927,0.235634446144104,0.9788575172424316,0.32150998711586,0.000438819348346442,0.052577488124370575,0.12874728441238403,0.19998614490032196,0.3693668246269226,0.9836480021476746,0.3522404432296753,0.002194096799939871,0.05063744634389877,0.13198070228099823,0.21181116998195648,0.9780580997467041,0.3223249614238739,0.0004734630056191236,0.04448242485523224,0.13590697944164276,0.2174927294254303
ogbl-citation2,n2v,sg_aug,1,0.01,1.0,0.25,2.0,01-30-00h51m,2744.31991147995,4289,49953.62109375,0.0,49953.62109375,2.279914379119873,23486461952.0,0.965178906917572,0.19573524594306946,0.0009700217633508146,0.02160608023405075,0.045279230922460556,0.09972747415304184,0.9567702412605286,0.17901483178138733,0.0020901658572256565,0.02740311436355114,0.048708949238061905,0.08544275164604187,0.5416128039360046,0.9643064141273499,0.19530458748340607,0.0005658460431732237,0.03332717716693878,0.060418497771024704,0.08953069895505905,0.9551067352294922,0.1777583658695221,0.0008545429445803165,0.027807289734482765,0.06834033876657486,0.09769504517316818
ogbl-citation2,n2v,sg_aug,1000000000,0.01,1e-06,0.25,2.0,01-30-02h22m,1741.0682919025421,2859,84157.140625,0.0,84157.140625,17498976.0,23486461952.0,0.8265994787216187,0.0702979639172554,4.6191511501092464e-05,0.00899579655379057,0.017749087885022163,0.030925216153264046,0.8089960217475891,0.06859731674194336,0.0004965587286278605,0.00846459437161684,0.022148828953504562,0.03257656469941139,0.980890154838562,0.8276300430297852,0.07055918127298355,0.0006697769276797771,0.008406855165958405,0.01616702973842621,0.03470137342810631,0.8100340366363525,0.06909366697072983,0.000138574541779235,0.00864936038851738,0.01907709427177906,0.031514160335063934
ogbl-citation2,n2v,sg_aug,5,0.01,0.1,0.25,2.0,01-30-01h38m,2572.1489520072937,4289,61286.7578125,0.0,61286.7578125,3779.06494140625,23486461952.0,0.9566061496734619,0.1742207258939743,0.0014434846816584468,0.025694027543067932,0.04002494364976883,0.09441544860601425,0.9478468894958496,0.1618683636188507,0.003256501629948616,0.02363850548863411,0.05105316638946533,0.08337567746639252,0.5595501661300659,0.9569017291069031,0.17511065304279327,0.003106379183009267,0.030105317011475563,0.055372074246406555,0.08331793546676636,0.9468324780464172,0.16344623267650604,0.007713982369750738,0.02266848459839821,0.05850154906511307,0.07888355106115341
ogbl-collab,line,sg,-1,0.1,1.0,1.0,1.0,01-30-00h38m,102.78935933113098,6054,832.5133056640625,1614.56494140625,2447.078125,4790.3896484375,642863104.0,0.8431094884872437,0.2549268901348114,8.321682980749756e-05,0.12334398180246353,0.1572631597518921,0.19243058562278748,0.7054562568664551,0.12420888990163803,4.31695043516811e-05,0.05165231227874756,0.06773295253515244,0.0860152393579483,0.9046386480331421,0.8464223742485046,0.2587276101112366,0.00013314692478161305,0.12334398180246353,0.16104120016098022,0.19529324769973755,0.7070868611335754,0.12521366775035858,6.475425470853224e-05,0.05141488090157509,0.06945972889661789,0.08754775673151016
ogbl-collab,line,sg,10,0.1,1.0,1.0,1.0,01-30-00h36m,101.53007173538208,6054,207.232666015625,1468.8115234375,1676.044189453125,18512.4140625,637565952.0,0.8508602976799011,0.25152549147605896,0.0,0.1335963010787964,0.1759370118379593,0.21163703501224518,0.7177576422691345,0.12286302447319031,0.0,0.05350860208272934,0.07446739822626114,0.0933108851313591,0.986914336681366,0.8520665168762207,0.2533460855484009,0.0,0.13249783217906952,0.17680247128009796,0.211953267455101,0.715192973613739,0.12370271980762482,2.158475217584055e-05,0.053789202123880386,0.07422996312379837,0.09328930079936981
ogbl-collab,line,sg_aug,10,0.1,1.0,1.0,1.0,01-30-00h40m,94.68201947212219,6054,69.0776138305664,0.0,69.0776138305664,3646.459716796875,636499968.0,0.9339701533317566,0.42795512080192566,0.0,0.3275081515312195,0.3710804879665375,0.42086079716682434,0.8013976216316223,0.22656236588954926,0.0,0.15225884318351746,0.1780310422182083,0.2103218287229538,1.0223784446716309,0.9358733296394348,0.43221360445022583,0.0,0.32689234614372253,0.3804340362548828,0.4350575804710388,0.8037970066070557,0.229103684425354,0.0,0.15178397297859192,0.1848086416721344,0.22076883912086487
ogbl-collab,line,sg_aug,1000000000,0.1,1.0,1.0,1.0,01-30-00h42m,71.15914535522461,2421,262.83575439453125,0.0,262.83575439453125,48008.17578125,636499968.0,0.9129553437232971,0.3723676800727844,0.0,0.21756207942962646,0.2795253396034241,0.33571332693099976,0.7809759378433228,0.18767774105072021,0.0,0.0947786495089531,0.12791123986244202,0.15992142260074615,0.60711669921875,0.9153947830200195,0.38813167810440063,0.0,0.2706544101238251,0.3191864788532257,0.359529972076416,0.7877818942070007,0.19680918753147125,0.0,0.12018389999866486,0.1465172916650772,0.16980724036693573
ogbl-collab,n2v,sg,-1,0.1,1.0,1.0,1.0,01-30-00h28m,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-collab,n2v,sg,10,0.1,1.0,1.0,1.0,01-30-00h23m,316.830766916275,1154,237771.828125,1180451.625,1418223.5,4771.59716796875,13248111616.0,0.995810866355896,0.5591953992843628,1.664336559770163e-05,0.3242793381214142,0.4439617693424225,0.5547233819961548,0.9456506967544556,0.36604300141334534,2.158475217584055e-05,0.18783050775527954,0.2658809721469879,0.34362924098968506,0.25523099303245544,0.9956220984458923,0.5586280822753906,3.328673119540326e-05,0.24680447578430176,0.41217294335365295,0.5293921828269958,0.9454271197319031,0.36591753363609314,4.31695043516811e-05,0.14304214715957642,0.24341124296188354,0.3240087032318115
ogbl-collab,n2v,sg_aug,10,0.1,100.0,1.0,1.0,01-30-00h28m,300.0479712486267,1154,53822.55859375,0.0,53822.55859375,1252.7227783203125,8998920192.0,0.9969514012336731,0.564755916595459,0.00998601969331503,0.20216695964336395,0.35455361008644104,0.5231009721755981,0.9652922749519348,0.36402827501296997,0.004964493215084076,0.11347103863954544,0.2023138850927353,0.31263354420661926,0.17806260287761688,0.9967398643493652,0.5729220509529114,0.003644897136837244,0.16195659339427948,0.322648286819458,0.5144630670547485,0.9651234745979309,0.36879774928092957,0.0020073819905519485,0.09242590516805649,0.18547777831554413,0.30773380398750305
ogbl-collab,n2v,sg_aug,1000000000,0.1,1.0,1.0,1.0,01-30-00h34m,152.93586111068726,461,398.62646484375,0.0,398.62646484375,6379741.0,8998920192.0,0.9846439957618713,0.403751015663147,0.0038612608332186937,0.1334298551082611,0.23465481400489807,0.3172891139984131,0.9283540844917297,0.2601880133152008,0.0030434499494731426,0.08081331104040146,0.14189815521240234,0.19417643547058105,0.23155438899993896,0.9848676323890686,0.4086848199367523,0.0005658744485117495,0.16468609869480133,0.25131481885910034,0.33235135674476624,0.9260210990905762,0.2630079388618469,0.0005612035747617483,0.09486498683691025,0.14785555005073547,0.19970212876796722
ogbl-ppa,line,sg,-1,0.01,1.0,1.0,1.0,01-30-03h33m,2807.9292409420013,66639,109.21757507324219,1289.646240234375,1398.86376953125,53974.55859375,2084692480.0,0.9413968920707703,,2.7216216039960273e-05,0.0021195660810917616,0.004319956060498953,0.008118185214698315,0.9212580919265747,,0.0002506778109818697,0.0023336124140769243,0.005219705868512392,0.008400015532970428,0.5581191182136536,0.9436092376708984,,0.0001428438990842551,0.002191482810303569,0.005092071834951639,0.009836600162088871,0.9243370294570923,,0.00040966030792333186,0.002606059657409787,0.005199585575610399,0.008320524357259274
ogbl-ppa,line,sg,10,0.01,1.0,1.0,1.0,01-30-02h46m,2791.415769100189,66639,221.4189453125,6806.24267578125,7027.66162109375,3341923.75,2074099200.0,0.913593053817749,,0.0002898114616982639,0.003721528919413686,0.00633577024564147,0.010486326180398464,0.8948725461959839,,0.0011376155307516456,0.004070215858519077,0.00691903755068779,0.010269214399158955,0.6103962659835815,0.918080747127533,,0.0003392955113667995,0.0038803727366030216,0.008512573316693306,0.012514840811491013,0.8995859622955322,,0.0004545184492599219,0.0040695564821362495,0.007047674618661404,0.011538106016814709
