Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
SBM-0.16-0.016,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736460300.d1007,61.04289531707764,79,5588.609375,0.0,5588.609375,38612.3515625,0.5136541128158569,0.5137,4,0.008250082843005657,0.0083,4,0.0006820894777774811,0.0007,4,0.5051491856575012,0.5051,4,0.007649417035281658,0.0076,4,0.0004547133867163211,0.0006,3,1.1232401132583618,2083241472.0,0.5143420696258545,0.5143,5,0.008381803520023823,0.0084,5,0.0010231342166662216,0.0010,5,0.506460964679718,0.5065,5,0.0075895776972174644,0.0076,5,0.0006820700946263969,0.0007,5
SBM-0.18-0.018,line,sg,10,0.01,1.0,events.out.tfevents.1736460928.d1007,93.72204852104187,12369,10.76692008972168,62.86243438720703,73.62935638427734,18.123210906982422,0.7924306392669678,0.7924,4,0.020424585789442062,0.0204,4,0.0002526911557652056,0.0014,1,0.728439211845398,0.7285,3,0.01072795782238245,0.0117,2,0.00032849848503246903,0.0008,2,1.0066499710083008,660025344.0,0.807543933391571,0.8075,5,0.021833054721355438,0.0218,5,0.0004295749531593174,0.0004,5,0.723880410194397,0.7239,5,0.010663995519280434,0.0107,5,0.00010107646085089073,0.0001,5
SBM-0.18-0.018,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736461035.d1007,92.13537788391113,12369,0.23801854252815247,0.0,0.23801854252815247,4.282911777496338,0.7695662975311279,0.7696,4,0.017256909981369972,0.0173,4,0.00048011320177465677,0.0014,1,0.7045182585716248,0.7260,1,0.009736127220094204,0.0123,1,6.31727889413014e-05,0.0009,1,0.9577667117118835,660025344.0,0.7781144380569458,0.7781,5,0.01835046336054802,0.0184,5,0.001642492483370006,0.0016,5,0.7017536759376526,0.7018,5,0.00900221522897482,0.0090,5,3.790367190958932e-05,0.0000,5
SBM-0.18-0.018,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736461146.d1007,87.83678340911865,12369,2.229220262961462e-05,0.0,2.229220262961462e-05,39586.2109375,0.5280793905258179,0.5281,4,0.007908204570412636,0.0081,1,0.0005053823115304112,0.0009,1,0.5215291380882263,0.5215,4,0.007475030608475208,0.0076,1,0.0006949006929062307,0.0007,4,1.0138002634048462,660025344.0,0.5219587683677673,0.5220,5,0.007774528115987778,0.0078,5,0.00048011320177465677,0.0005,5,0.5146989822387695,0.5147,5,0.007343214936554432,0.0073,5,0.00035376762389205396,0.0004,5
SBM-0.18-0.018,n2v,sg,10,0.01,1.0,events.out.tfevents.1736460674.d1007,69.56575536727905,79,928925.4375,957715.5,1886641.0,45.35733413696289,0.5218554139137268,0.5219,4,0.007875352166593075,0.0082,3,0.00037903673364780843,0.0006,3,0.5174245834350586,0.5174,4,0.007188571151345968,0.0075,2,0.0006696315249428153,0.0007,4,0.9939581751823425,3121276416.0,0.527092456817627,0.5271,5,0.007902896031737328,0.0079,5,0.0005559205310419202,0.0006,5,0.5222432017326355,0.5222,5,0.007273112889379263,0.0073,5,0.000492747756652534,0.0005,5
SBM-0.18-0.018,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736460761.d1007,70.01758217811584,79,5504.5185546875,0.0,5504.5185546875,38865.80078125,0.5085124373435974,0.5085,4,0.0075966594740748405,0.0084,1,0.0006569969700649381,0.0008,3,0.5017077922821045,0.5017,4,0.007499394007027149,0.0075,1,0.0003664021787699312,0.0005,0,0.9744452238082886,2083241472.0,0.5082855224609375,0.5083,5,0.007651796098798513,0.0077,5,0.0007580734672956169,0.0008,5,0.5023228526115417,0.5023,5,0.007516387850046158,0.0075,5,0.0006317278603091836,0.0006,5
SBM-0.18-0.018,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736460843.d1007,69.35798287391663,79,5504.5185546875,0.0,5504.5185546875,38865.796875,0.5089081525802612,0.5089,4,0.0075966594740748405,0.0084,1,0.0006569969700649381,0.0008,3,0.503756046295166,0.5038,4,0.007499394007027149,0.0075,1,0.0003664021787699312,0.0005,0,0.9744452238082886,2083241472.0,0.5084357857704163,0.5084,5,0.007651796098798513,0.0077,5,0.0007580734672956169,0.0008,5,0.5038747787475586,0.5039,5,0.007516387850046158,0.0075,5,0.0006317278603091836,0.0006,5
SBM-0.2-0.02,line,sg,10,0.01,1.0,events.out.tfevents.1736461522.d1007,104.41320991516113,13754,7.809085369110107,30.075258255004883,37.884342193603516,17.187671661376953,0.7982344031333923,0.7982,4,0.02093583717942238,0.0209,4,0.0007726921467110515,0.0014,2,0.7201873660087585,0.7284,2,0.010408293455839157,0.0114,2,0.00039770014700479805,0.0009,2,1.1907281875610352,731852800.0,0.80864417552948,0.8086,5,0.02182658202946186,0.0218,5,0.0001818099117372185,0.0002,5,0.709997296333313,0.7100,5,0.010354297235608101,0.0104,5,0.00011362861550878733,0.0001,5
SBM-0.2-0.02,line,sg_aug,100,0.01,1.0,events.out.tfevents.1736461635.d1007,99.01398587226868,13754,0.006752974819391966,0.0,0.006752974819391966,2.908798933029175,0.7530062794685364,0.7602,3,0.01578127220273018,0.0158,4,0.0008408708381466568,0.0012,2,0.6878509521484375,0.7296,1,0.009816857054829597,0.0119,1,4.545144474832341e-05,0.0011,1,1.0533497333526611,731852800.0,0.7537809014320374,0.7538,5,0.01626422442495823,0.0163,5,0.0014772055437788367,0.0015,5,0.6797178387641907,0.6797,5,0.009762195870280266,0.0098,5,0.00014771718997508287,0.0001,5
SBM-0.2-0.02,line,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736461743.d1007,99.11434769630432,13754,2.3841860752327193e-07,0.0,2.3841860752327193e-07,43887.96484375,0.5374746918678284,0.5375,4,0.007667336147278547,0.0077,4,0.0010681332787498832,0.0011,4,0.532151997089386,0.5322,4,0.007223896216601133,0.0076,2,0.000897666031960398,0.0009,4,1.1006014347076416,731852800.0,0.5438001155853271,0.5438,5,0.007807801011949778,0.0078,5,0.0007954183383844793,0.0008,5,0.5376145243644714,0.5376,5,0.007269496563822031,0.0073,5,0.0006249573780223727,0.0006,5
SBM-0.2-0.02,n2v,sg,10,0.01,1.0,events.out.tfevents.1736461245.d1007,76.78046917915344,79,924338.375,951695.375,1876033.75,43.956092834472656,0.5123559832572937,0.5153,3,0.007972057908773422,0.0080,4,0.00034089357359334826,0.0007,3,0.5098450779914856,0.5116,3,0.007442631293088198,0.0075,2,0.0003636115579865873,0.0006,0,1.1195003986358643,3121276416.0,0.5202394723892212,0.5202,5,0.007483698893338442,0.0075,5,0.0007045133970677853,0.0007,5,0.5169177651405334,0.5169,5,0.007202483247965574,0.0072,5,0.00045451446203514934,0.0005,5
SBM-0.2-0.02,n2v,sg_aug,100,0.01,100.0,events.out.tfevents.1736461341.d1007,74.92893528938293,79,5389.0078125,0.0,5389.0078125,38565.20703125,0.5058642029762268,0.5059,4,0.007777050137519836,0.0078,3,0.000545429764315486,0.0007,3,0.5009500980377197,0.5018,0,0.007421239744871855,0.0076,0,0.0006363202119246125,0.0007,2,1.1188349723815918,2083241472.0,0.5019909739494324,0.5020,5,0.007928789593279362,0.0079,5,0.00029544110293500125,0.0003,5,0.49875688552856445,0.4988,5,0.007247826550155878,0.0072,5,0.00035224869498051703,0.0004,5
SBM-0.2-0.02,n2v,sg_aug,1000000000,0.01,0.1,events.out.tfevents.1736461431.d1007,77.45967316627502,79,5389.0078125,0.0,5389.0078125,38565.20703125,0.506462037563324,0.5065,4,0.007777050137519836,0.0078,3,0.000545429764315486,0.0007,3,0.5022155046463013,0.5022,4,0.007421239744871855,0.0076,0,0.0006363202119246125,0.0007,2,1.1188349723815918,2083241472.0,0.5016371607780457,0.5016,5,0.007928789593279362,0.0079,5,0.00029544110293500125,0.0003,5,0.5004811882972717,0.5005,5,0.007247826550155878,0.0072,5,0.00035224869498051703,0.0004,5
