Graph,Model,Loss Function,n_negative,Learning Rate,lambda,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/AUC_ROC max,classifier/metrics/valid/AUC_ROC max epoch,classifier/metrics/valid/MRR,classifier/metrics/valid/MRR max,classifier/metrics/valid/MRR max epoch,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_50 max,classifier/metrics/valid/Hits_50 max epoch,classifier/metrics/test/AUC_ROC,classifier/metrics/test/AUC_ROC max,classifier/metrics/test/AUC_ROC max epoch,classifier/metrics/test/MRR,classifier/metrics/test/MRR max,classifier/metrics/test/MRR max epoch,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_50 max,classifier/metrics/test/Hits_50 max epoch,Loss/classifier_loss,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/AUC_ROC max,metrics/valid/AUC_ROC max epoch,metrics/valid/MRR,metrics/valid/MRR max,metrics/valid/MRR max epoch,metrics/valid/Hits_50,metrics/valid/Hits_50 max,metrics/valid/Hits_50 max epoch,metrics/test/AUC_ROC,metrics/test/AUC_ROC max,metrics/test/AUC_ROC max epoch,metrics/test/MRR,metrics/test/MRR max,metrics/test/MRR max epoch,metrics/test/Hits_50,metrics/test/Hits_50 max,metrics/test/Hits_50 max epoch
PubMed,n2v,sg_aug,1000000000,0.1,1.0,events.out.tfevents.1733357218.d1024,29.22624707221985,309,0.0219024159014225,0.0,0.0219024159014225,488416.15625,0.9862121343612671,0.9862,4,0.27613264322280884,0.2761,4,0.06261281669139862,0.0959,3,0.782343327999115,0.7990,1,0.11553078889846802,0.1155,4,0.01675315946340561,0.0386,3,1.0043387413024902,2121478656.0,0.9881033301353455,0.9881,2,0.29512298107147217,0.2951,2,0.04693140834569931,0.0469,2,0.7718762159347534,0.7719,2,0.11915872246026993,0.1192,2,0.016019854694604874,0.0160,2
ogbl-citation2,line,sg,-1,0.01,1.0,events.out.tfevents.1733373847.d1016,6518.156914234161,89282,471.5076904296875,4297.04638671875,4768.55419921875,3439.0673828125,0.8062421679496765,0.8062,4,0.0874052569270134,0.0874,4,0.029470184817910194,0.0295,4,0.6144329905509949,0.6144,4,0.05046354979276657,0.0505,4,0.02009330689907074,0.0217,3,1.170116662979126,8027775488.0,0.8018607497215271,0.8019,3,0.08847878128290176,0.0885,3,0.030544137582182884,0.0305,3,0.6158931255340576,0.6159,3,0.05304965376853943,0.0530,3,0.023407548666000366,0.0234,3
ogbl-citation2,line,sg,10,0.01,1.0,events.out.tfevents.1733367305.d1016,6510.481212377548,89282,134.30535888671875,3110.935546875,3245.240966796875,24291.576171875,0.8335067629814148,0.8335,4,0.09048491716384888,0.0905,4,0.02868492901325226,0.0324,3,0.6179032325744629,0.6179,4,0.036370448768138885,0.0364,4,0.0164326298981905,0.0164,4,1.0729446411132812,8022478336.0,0.8327710628509521,0.8328,3,0.09043566882610321,0.0904,3,0.028442423790693283,0.0284,3,0.6195439696311951,0.6195,3,0.03730618208646774,0.0373,3,0.0162363164126873,0.0162,3
ogbl-citation2,line,sg_aug,1,0.01,1.0,events.out.tfevents.1733380398.d1016,4918.567707300186,41944,440.9230651855469,0.0,440.9230651855469,777.1373901367188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,line,sg_aug,10,0.01,10.0,events.out.tfevents.1733410196.d1024,5732.677773237228,89282,2.9012954235076904,0.0,2.9012954235076904,9653.3828125,0.8214437365531921,0.8214,4,0.08454795926809311,0.0845,4,0.03499006852507591,0.0350,4,0.607168436050415,0.6072,4,0.04161493852734566,0.0416,4,0.022864798083901405,0.0240,3,1.0361093282699585,8021412352.0,0.8211095333099365,0.8211,3,0.08464489877223969,0.0846,3,0.03488614037632942,0.0349,3,0.6055440306663513,0.6055,3,0.04275621473789215,0.0428,3,0.024354474619030952,0.0244,3
ogbl-citation2,line,sg_aug,1000000000,0.01,1.0,events.out.tfevents.1733415956.d1024,3664.067321062088,59521,8.407269477844238,0.0,8.407269477844238,65124.79296875,0.9337100982666016,0.9342,3,0.24795544147491455,0.2484,2,0.10263753682374954,0.1066,3,0.7006773948669434,0.7007,4,0.053075432777404785,0.0531,4,0.019596748054027557,0.0196,4,0.680153489112854,8021412352.0,0.9347278475761414,0.9347,2,0.24726256728172302,0.2473,2,0.08829507231712341,0.0883,2,0.7028507590293884,0.7029,2,0.05389072746038437,0.0539,2,0.01665204018354416,0.0167,2
ogbl-citation2,n2v,sg,-1,0.01,1.0,events.out.tfevents.1733359401.d1016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogbl-citation2,n2v,sg,10,0.01,1.0,events.out.tfevents.1733356227.d1016,3123.967265367508,8579,130971.6328125,630896.75,761868.375,2889299.25,0.9818281531333923,0.9818,4,0.35518714785575867,0.3552,4,0.14326296746730804,0.1556,1,0.9759286642074585,0.9759,4,0.3219316005706787,0.3219,4,0.14149615168571472,0.1448,1,0.3781227469444275,19259922432.0,0.9818226099014282,0.9818,3,0.35668253898620605,0.3567,3,0.14613839983940125,0.1461,3,0.9765325784683228,0.9765,3,0.32391977310180664,0.3239,3,0.14183104038238525,0.1418,3
ogbl-citation2,n2v,sg_aug,1,0.01,10.0,events.out.tfevents.1733359444.d1016,3150.547453403473,8579,15018.150390625,0.0,15018.150390625,17370.408203125,0.9710571765899658,0.9711,4,0.21648071706295013,0.2165,4,0.07355998456478119,0.0765,2,0.9628885388374329,0.9629,4,0.19766369462013245,0.1977,4,0.06103053316473961,0.0671,3,0.47357648611068726,15008634880.0,0.9710830450057983,0.9711,3,0.21715308725833893,0.2172,3,0.0790221318602562,0.0790,3,0.9634594321250916,0.9635,3,0.19837839901447296,0.1984,3,0.06417156010866165,0.0642,3
ogbl-citation2,n2v,sg_aug,10,0.01,10.0,events.out.tfevents.1733362646.d1016,2642.9762818813324,8579,16727.14453125,0.0,16727.14453125,5536.708984375,0.9686725735664368,0.9687,4,0.2058483362197876,0.2058,4,0.05307404696941376,0.0637,1,0.959968090057373,0.9600,4,0.1874392181634903,0.1874,4,0.06044159457087517,0.0604,4,0.4639711380004883,15008634880.0,0.9686052799224854,0.9686,3,0.20637023448944092,0.2064,3,0.05426347628235817,0.0543,3,0.9604955911636353,0.9605,3,0.1875995546579361,0.1876,3,0.06730103492736816,0.0673,3
