Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,GPU_usage/memory__bytes_,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,Loss/classifier_loss,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100
SBM-0.1-0.01,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-02h03m,30.676056385040283,79,17795.984375,0.0,17795.984375,29661.1015625,2083241472.0,0.5067009925842285,0.007784863468259573,0.0,0.00027146865613758564,0.0005881820688955486,0.001131119322963059,0.5026630759239197,0.007505251094698906,0.0,0.00011311193520668894,0.00045244774082675576,0.0009953849948942661,1.2423204183578491,0.5066932439804077,0.007725055329501629,9.048954962054268e-05,0.00027146865613758564,0.0005881820688955486,0.00131209846585989,0.5034072995185852,0.007470468524843454,4.524477481027134e-05,0.00015835670637898147,0.00033933582017198205,0.0010180074023082852
SBM-0.1-0.01,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-02h03m,30.35703706741333,79,5420.205078125,0.0,5420.205078125,38702.66015625,2083241472.0,0.5043554306030273,0.007735732477158308,0.0,0.00027146865613758564,0.0005881820688955486,0.0010406298097223043,0.5034998059272766,0.007875279523432255,0.0,0.00024884624872356653,0.0005881820688955486,0.0009953849948942661,1.260991096496582,0.50589519739151,0.007567454595118761,0.0,0.00027146865613758564,0.0005429373122751713,0.0009953849948942661,0.5042327046394348,0.007304070983082056,0.0,0.00022622387041337788,0.00040720298420637846,0.0012668536510318518
SBM-0.1-0.01,n2v,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-02h04m,30.62880563735962,79,5420.205078125,0.0,5420.205078125,38702.65625,2083241472.0,0.5049169659614563,0.007735732477158308,0.0,0.00027146865613758564,0.0005881820688955486,0.0010406298097223043,0.5027949213981628,0.007875279523432255,0.0,0.00024884624872356653,0.0005881820688955486,0.0009953849948942661,1.260991096496582,0.507614016532898,0.007567454595118761,0.0,0.00027146865613758564,0.0005429373122751713,0.0009953849948942661,0.5035276412963867,0.007304070983082056,0.0,0.00022622387041337788,0.00040720298420637846,0.0012668536510318518
SBM-0.1-0.02,line,sg,10,0.01,0.0,1.0,1.0,02-05-02h11m,46.11543273925781,7534,15.157888412475586,102.80361938476562,117.96150970458984,0.0,14028288.0,0.6300599575042725,0.013280992396175861,0.0,0.0005392847815528512,0.001285986858420074,0.0033601592294871807,0.5913344025611877,0.007417891640216112,0.0,0.0004355581186246127,0.0007259302074089646,0.0013688969193026423,1.2174136638641357,0.692038893699646,0.017243755981326103,0.0,4.148344669374637e-05,0.0010785695631057024,0.0034016426652669907,0.5985167622566223,0.00746170012280345,0.0,0.0,0.00020740862237289548,0.0012444517342373729
SBM-0.1-0.02,line,sg_aug,10,0.01,1.0,1.0,1.0,02-05-02h12m,42.99852013587952,7534,0.04168159142136574,0.0,0.04168159142136574,0.00021701265359297395,13894144.0,0.7151781916618347,0.01554136909544468,0.0,0.0002489006728865206,0.0010370861273258924,0.002406039973720908,0.6774371862411499,0.010715567506849766,0.0,0.0003111129335593432,0.0008503753924742341,0.0015348239103332162,1.2396860122680664,0.736603319644928,0.015784265473484993,0.0,8.296689338749275e-05,0.0004978013457730412,0.0016178544610738754,0.6644896864891052,0.009915221482515335,0.0,0.0,0.00037333552609197795,0.0012444517342373729
SBM-0.1-0.02,line,sg_aug,100,0.01,1.0,1.0,1.0,02-05-02h13m,42.18602633476257,7534,0.047665223479270935,0.0,0.047665223479270935,0.11409150809049606,13894144.0,0.7071334719657898,0.014789622277021408,0.0,0.0004563179099932313,0.0010370861273258924,0.0028623577672988176,0.6793532967567444,0.010938447900116444,2.074086296488531e-05,0.00016592690371908247,0.0007466710521839559,0.001265192637220025,1.2363684177398682,0.7233803272247314,0.014928474090993404,0.0,0.0001244503364432603,0.0007467020186595619,0.0015348874730989337,0.6657111644744873,0.010002621449530125,0.0,2.074086296488531e-05,0.0003525946813169867,0.0011200065491721034
SBM-0.1-0.02,line,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-02h14m,42.30515718460083,7534,0.009118283167481422,0.0,0.009118283167481422,20696.31640625,13894144.0,0.514950156211853,0.0081012062728405,0.0,0.0001244503364432603,0.000663735147099942,0.0009541192557662725,0.5079034566879272,0.0077421776950359344,0.0,0.00029037208878435194,0.0006222258671186864,0.0011822291417047381,1.2439332008361816,0.5282682776451111,0.008081845007836819,0.0,0.0002489006728865206,0.0005807682755403221,0.001244503422640264,0.5182399153709412,0.007633926346898079,0.0,0.0003525946813169867,0.0010370431700721383,0.0018874185625463724
SBM-0.1-0.02,n2v,sg,10,0.01,0.0,1.0,1.0,02-05-02h08m,33.820345401763916,79,935332.0625,958166.875,1893499.0,0.0,3120247296.0,0.5127499103546143,0.007601176854223013,0.0,0.0002489006728865206,0.0005392847815528512,0.0010785695631057024,0.5041888356208801,0.007112281862646341,0.00010370431118644774,0.0002281494962517172,0.0004770398372784257,0.0009333388297818601,1.3734281063079834,0.5240144729614258,0.008331235498189926,8.296689338749275e-05,0.000331867573549971,0.0004978013457730412,0.001285986858420074,0.5141754746437073,0.007568121887743473,2.074086296488531e-05,0.00020740862237289548,0.0006637076148763299,0.0008711162372492254
SBM-0.1-0.02,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-02h09m,33.13023495674133,79,17697.478515625,0.0,17697.478515625,29638.890625,2083241472.0,0.5123851895332336,0.008136115968227386,8.296689338749275e-05,0.00029038413777016103,0.0007467020186595619,0.0013689537299796939,0.5015743970870972,0.0074910554103553295,0.0,0.00016592690371908247,0.0004355581186246127,0.0007051893626339734,1.2756304740905762,0.511786937713623,0.008427435532212257,4.148344669374637e-05,0.00029038413777016103,0.0005807682755403221,0.0009956026915460825,0.5021421313285828,0.007408550474792719,2.074086296488531e-05,0.00014518604439217597,0.0004977807402610779,0.0009125979850068688
SBM-0.1-0.02,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-02h09m,15.188329935073853,79,5416.470703125,0.0,5416.470703125,38641.00390625,2083241472.0,0.5064500570297241,0.008258840069174767,0.0,0.00029038413777016103,0.0007052185828797519,0.001203019986860454,0.49858567118644714,0.007516705896705389,2.074086296488531e-05,0.0003940763999707997,0.0007674119551666081,0.0015348239103332162,1.3649752140045166,,,,,,,,,,,,
