Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,GPU_usage/memory__bytes_,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,Loss/classifier_loss,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100
SBM-0.2-0.08,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-03h27m,69.08907532691956,79,17409.7734375,0.0,17409.7734375,29743.1015625,2083241472.0,0.5044119358062744,0.007536107674241066,0.0,0.00014290308172348887,0.00048229790991172194,0.0010003215866163373,0.5025486946105957,0.007520497310906649,0.0,0.00011610875662881881,0.00041084634722210467,0.0010628416202962399,1.310900092124939,0.5050155520439148,0.007735476363450289,0.0,0.00021435462986119092,0.00039298346382565796,0.0013039906043559313,0.5024821758270264,0.0073173632845282555,8.931442607718054e-06,0.00016076596511993557,0.00041084634722210467,0.0007234468357637525
SBM-0.2-0.08,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-03h25m,68.82152366638184,79,5255.1220703125,0.0,5255.1220703125,38815.71875,2083241472.0,0.49998554587364197,0.007849281653761864,0.0,0.0002500803966540843,0.0005358865601010621,0.0010539102368056774,0.5007821321487427,0.0074619208462536335,0.0,0.00024114895495586097,0.0004376407014206052,0.0009735272615216672,1.3186774253845215,0.5030563473701477,0.007612600922584534,0.0,0.00017862884851638228,0.0005180236767046154,0.0007859669276513159,0.49997541308403015,0.00747158145532012,0.0,0.00020542317361105233,0.0005269551184028387,0.00111643027048558
SBM-0.2-0.08,n2v,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-03h28m,69.09249830245972,79,5255.1220703125,0.0,5255.1220703125,38815.71484375,2083241472.0,0.5030896663665771,0.007849281653761864,0.0,0.0002500803966540843,0.0005358865601010621,0.0010539102368056774,0.5011510848999023,0.0074619208462536335,0.0,0.00024114895495586097,0.0004376407014206052,0.0009735272615216672,1.3186774253845215,0.5055838823318481,0.007612600922584534,0.0,0.00017862884851638228,0.0005180236767046154,0.0007859669276513159,0.5011157989501953,0.00747158145532012,0.0,0.00020542317361105233,0.0005269551184028387,0.00111643027048558
SBM-0.2-0.12,line,sg,10,0.01,0.0,1.0,1.0,02-05-03h43m,120.46566557884216,20009,1.4119808673858643,2.060542106628418,3.4725229740142822,0.0,14028288.0,0.6820615530014038,0.018478214740753174,0.0,0.0,0.0009528868249617517,0.0027493126690387726,0.501366138458252,0.006629951298236847,0.0,1.5621095371898264e-05,0.0001484004023950547,0.0005779805360361934,1.0984724760055542,0.7237169146537781,0.020758429542183876,0.0,0.0,0.0005467383307404816,0.0018745313864201307,0.501916766166687,0.006385101471096277,0.0,1.5621095371898264e-05,3.905273842974566e-05,0.00032804301008582115
SBM-0.2-0.12,line,sg_aug,10,0.01,1.0,1.0,1.0,02-05-03h45m,112.77317142486572,20009,0.00014842658129055053,0.0,0.00014842658129055053,0.8072778582572937,13894144.0,0.649660050868988,0.012979746796190739,0.0,0.0,0.000140589865623042,0.00132779311388731,0.5023369193077087,0.006463673431426287,0.0,0.0,0.00010153712355531752,0.00037490628892555833,0.9166973829269409,0.6840559244155884,0.013444105163216591,0.0,0.0,0.00018745314446277916,0.000843539135530591,0.5033687949180603,0.006631277967244387,0.0,0.0,4.686328611569479e-05,0.00030461137066595256
SBM-0.2-0.12,line,sg_aug,100,0.01,1.0,1.0,1.0,02-05-03h47m,112.41976308822632,20009,0.008109521120786667,0.0,0.008109521120786667,156.72064208984375,13894144.0,0.656980574131012,0.013332257978618145,0.0,0.0,0.00037490628892555833,0.001608972786925733,0.5008445978164673,0.006580675020813942,0.0,7.810547685949132e-06,0.00011715821165125817,0.00046082230983301997,0.6961365938186646,0.6914300322532654,0.014380373992025852,0.0,0.0,0.00017183204181492329,0.0010153711773455143,0.5013185143470764,0.0066802483052015305,0.0,0.0,0.00013277931429911405,0.0002889902680180967
SBM-0.2-0.12,line,sg_aug,1000000000,0.01,0.1,1.0,1.0,02-05-03h49m,112.03268790245056,20009,-0.0,0.0,0.0,54144.3828125,13894144.0,0.5044026374816895,0.007768387906253338,1.5621095371898264e-05,0.00020307424711063504,0.0006560860201716423,0.001405898598022759,0.501345157623291,0.007488380651921034,0.0,0.00010934766760328785,0.00038271682569757104,0.0011637716088443995,1.2983911037445068,0.5053615570068359,0.008032240904867649,0.0,9.372657223138958e-05,0.0004217695677652955,0.0009216446196660399,0.500701367855072,0.007546665146946907,7.810547685949132e-06,0.00013277931429911405,0.00030461137066595256,0.0007810547831468284
SBM-0.2-0.12,n2v,sg,10,0.01,0.0,1.0,1.0,02-05-03h37m,78.78454613685608,79,937534.75,950954.0,1888488.75,0.0,3120247296.0,0.5067408084869385,0.007991157472133636,3.124219074379653e-05,0.00015621095371898264,0.00048425394925288856,0.0010309922508895397,0.500569760799408,0.007482687011361122,3.124219074379653e-05,0.00013277931429911405,0.0005857910728082061,0.001023181714117527,1.0420680046081543,0.5057541131973267,0.007896138355135918,3.124219074379653e-05,0.00035928518627770245,0.00048425394925288856,0.0013434141874313354,0.4994332790374756,0.007325075566768646,7.810547685949132e-06,0.0001484004023950547,0.0005076855886727571,0.0011403399985283613
SBM-0.2-0.12,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-03h40m,78.06590223312378,79,17954.75,0.0,17954.75,29709.595703125,2083241472.0,0.5054760575294495,0.007866524159908295,0.0,0.00010934766760328785,0.0006248438148759305,0.0009997501038014889,0.4996028542518616,0.007454731967300177,7.810547685949132e-06,0.00018745314446277916,0.0004373906704131514,0.0008825918775983155,1.009848713874817,0.5070231556892395,0.007712083403021097,0.0,0.00018745314446277916,0.0005154961254447699,0.0009997501038014889,0.49872449040412903,0.007447805721312761,0.0,0.00017183204181492329,0.0005701699992641807,0.0010309922508895397
SBM-0.2-0.12,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-03h38m,78.35968279838562,79,5513.49072265625,0.0,5513.49072265625,38737.82421875,2083241472.0,0.5046024322509766,0.007573253940790892,0.0,0.00032804301008582115,0.0005467383307404816,0.0011090977350249887,0.5000531673431396,0.007416498381644487,2.3431643057847396e-05,0.00024212697462644428,0.0005076855886727571,0.0007966758566908538,1.1378928422927856,0.5064820051193237,0.007412031292915344,0.0,0.0002186953352065757,0.0004373906704131514,0.0010309922508895397,0.4989055395126343,0.007504739798605442,7.810547685949132e-06,0.0001952636957867071,0.00047644341248087585,0.0011325294617563486
