Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_1,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_1,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_1,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_1,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100,Loss/classifier_loss
Cora,line,sg_aug,100,0.1,100.0,4.0,4.0,02-05-09h49m,13.169297218322754,1159,-0.0,0.0,0.0,129979.3671875,0.6240051984786987,0.04184704273939133,0.0,0.0037950663827359676,0.014231499284505844,0.02561669796705246,0.6104317903518677,0.038209907710552216,0.0,0.0028436018619686365,0.01184834074229002,0.025592416524887085,24730112.0,0.6251533627510071,0.04055069014430046,0.0,0.0018975331913679838,0.0037950663827359676,0.014231499284505844,0.6136380434036255,0.038978900760412216,0.0,0.004265402909368277,0.006161137484014034,0.02132701314985752,1.1689019203186035
Cora,line,sg_aug,5,0.01,0.1,1.0,1.0,01-29-12h41m,13.905067205429077,1159,0.015210513025522232,0.0,0.015210513025522232,0.00036090321373194456,0.5726110339164734,0.04106283560395241,0.0,0.01043643243610859,0.02087286487221718,0.026565464213490486,0.5787386894226074,0.03986670821905136,0.0004739336436614394,0.004739336669445038,0.018009478226304054,0.02511848323047161,295246848.0,0.5914485454559326,0.04411810263991356,0.0,0.0066413660533726215,0.017077798023819923,0.029411764815449715,0.5693437457084656,0.039738744497299194,0.0,0.0071090045385062695,0.010900474153459072,0.024644549936056137,1.1603236198425293
Cora,line,sg_aug,5,0.01,1.0,1.0,1.0,01-29-12h40m,13.858287572860718,1159,0.01619206741452217,0.0,0.01619206741452217,0.157019704580307,0.5595201849937439,0.04135708138346672,0.0009487665956839919,0.01043643243610859,0.0180265661329031,0.027514230459928513,0.5784710049629211,0.04082299768924713,0.0,0.005213269963860512,0.01753554493188858,0.024644549936056137,295246848.0,0.5549618005752563,0.042290858924388885,0.0,0.005692599341273308,0.017077798023819923,0.026565464213490486,0.5724567770957947,0.03964577987790108,0.0,0.006161137484014034,0.012322274968028069,0.024644549936056137,1.1578986644744873
Cora,line,sg_aug,5,0.01,10.0,1.0,1.0,01-29-12h40m,13.854172945022583,1159,0.025534648448228836,0.0,0.025534648448228836,1.2063627243041992,0.581405758857727,0.04141198471188545,0.0,0.011385198682546616,0.021821631118655205,0.029411764815449715,0.5770714282989502,0.03935418650507927,0.0014218009309843183,0.005687203723937273,0.017061611637473106,0.024644549936056137,295246848.0,0.5718171000480652,0.04286989942193031,0.0,0.007590132765471935,0.017077798023819923,0.028462998569011688,0.5605669021606445,0.04024982824921608,0.0,0.008530805818736553,0.012322274968028069,0.02606634981930256,1.1567678451538086
Cora,line,sg_aug,5,0.01,100.0,1.0,1.0,01-29-12h40m,13.847808837890625,1159,0.2007657289505005,0.0,0.2007657289505005,1.488132119178772,0.5698880553245544,0.04046621173620224,0.0018975331913679838,0.011385198682546616,0.021821631118655205,0.03036053106188774,0.5753997564315796,0.03967873379588127,0.0,0.005213269963860512,0.017061611637473106,0.025592416524887085,295246848.0,0.5591428875923157,0.043641310185194016,0.0,0.007590132765471935,0.018975332379341125,0.027514230459928513,0.581099271774292,0.040758851915597916,0.0,0.008056871592998505,0.011374407447874546,0.02511848323047161,1.1771540641784668
Cora,line,sg_aug,5,0.1,0.1,1.0,1.0,02-05-09h56m,4.720954895019531,1159,1.7404598111170344e-05,0.0,1.7404598111170344e-05,92.65827941894531,0.6090760231018066,0.028712956234812737,0.0,0.0,0.004743833094835281,0.01043643243610859,0.6194193363189697,0.029504263773560524,0.0,0.0028436018619686365,0.007582938298583031,0.00995260663330555,15712768.0,0.6164054274559021,0.034252461045980453,0.0,0.0018975331913679838,0.01043643243610859,0.014231499284505844,0.6145010590553284,0.03253621608018875,0.0,0.0018957345746457577,0.004265402909368277,0.010426539927721024,0.9763237237930298
Cora,line,sg_aug,5,0.1,0.1,1.0,1.0,02-05-12h06m,4.663272380828857,1159,1.7404598111170344e-05,0.0,1.7404598111170344e-05,92.65827941894531,0.604141354560852,0.028712956234812737,0.0,0.0,0.004743833094835281,0.01043643243610859,0.605437695980072,0.029504263773560524,0.0,0.0028436018619686365,0.007582938298583031,0.00995260663330555,15712768.0,0.5888330936431885,0.034252461045980453,0.0,0.0018975331913679838,0.01043643243610859,0.014231499284505844,0.5992125272750854,0.03253621608018875,0.0,0.0018957345746457577,0.004265402909368277,0.010426539927721024,0.9763237237930298
Cora,line,sg_aug,5,0.1,1.0,1.0,1.0,02-05-09h56m,4.750285863876343,1159,0.0002809793804772198,0.0,0.0002809793804772198,123.80424499511719,0.5939568281173706,0.032955121248960495,0.0,0.0066413660533726215,0.0066413660533726215,0.014231499284505844,0.5905165076255798,0.028218744322657585,0.0,0.003317535389214754,0.007582938298583031,0.009004739113152027,15712768.0,0.606601893901825,0.030152708292007446,0.0018975331913679838,0.004743833094835281,0.01043643243610859,0.01518026553094387,0.6142833232879639,0.02815830335021019,0.0,0.004739336669445038,0.006635070778429508,0.012796208262443542,0.9412166476249695
Cora,line,sg_aug,5,0.1,1.0,1.0,1.0,02-05-12h06m,4.631422519683838,1159,0.0002809793804772198,0.0,0.0002809793804772198,123.80424499511719,0.5994483232498169,0.032955121248960495,0.0,0.0066413660533726215,0.0066413660533726215,0.014231499284505844,0.589767336845398,0.028218744322657585,0.0,0.003317535389214754,0.007582938298583031,0.009004739113152027,15712768.0,0.6028889417648315,0.030152708292007446,0.0018975331913679838,0.004743833094835281,0.01043643243610859,0.01518026553094387,0.6042275428771973,0.02815830335021019,0.0,0.004739336669445038,0.006635070778429508,0.012796208262443542,0.9412166476249695
Cora,line,sg_aug,5,0.1,10.0,1.0,1.0,02-05-09h56m,4.716750621795654,1159,0.004783850163221359,0.0,0.004783850163221359,223.3266143798828,0.6045725345611572,0.03635062277317047,0.0,0.007590132765471935,0.01043643243610859,0.018975332379341125,0.5698279142379761,0.02658999338746071,0.0009478672873228788,0.0028436018619686365,0.007582938298583031,0.01184834074229002,15712768.0,0.5791149735450745,0.038493167608976364,0.0009487665956839919,0.002846299670636654,0.004743833094835281,0.012333965860307217,0.586118757724762,0.030695946887135506,0.0009478672873228788,0.004739336669445038,0.006635070778429508,0.01753554493188858,1.2787094116210938
Cora,line,sg_aug,5,0.1,10.0,1.0,1.0,02-05-12h05m,4.643465280532837,1159,0.004783850163221359,0.0,0.004783850163221359,223.3266143798828,0.6009855270385742,0.03635062277317047,0.0,0.007590132765471935,0.01043643243610859,0.018975332379341125,0.572102427482605,0.02658999338746071,0.0009478672873228788,0.0028436018619686365,0.007582938298583031,0.01184834074229002,15712768.0,0.5951160788536072,0.038493167608976364,0.0009487665956839919,0.002846299670636654,0.004743833094835281,0.012333965860307217,0.578641414642334,0.030695946887135506,0.0009478672873228788,0.004739336669445038,0.006635070778429508,0.01753554493188858,1.2787094116210938
Cora,line,sg_aug,5,0.1,100.0,1.0,1.0,02-05-09h56m,4.718170881271362,1159,0.16296030580997467,0.0,0.16296030580997467,300.9897766113281,0.5628707408905029,0.03344275429844856,0.0,0.0037950663827359676,0.008538899011909962,0.02277039736509323,0.5408307313919067,0.03368073329329491,0.0,0.0014218009309843183,0.008056871592998505,0.014691943302750587,15712768.0,0.5562485456466675,0.04379746690392494,0.0,0.012333965860307217,0.013282732106745243,0.026565464213490486,0.554036021232605,0.03838556632399559,0.0,0.005213269963860512,0.011374407447874546,0.023222748190164566,1.4009017944335938
Cora,line,sg_aug,5,0.1,100.0,1.0,1.0,02-05-11h52m,4.644866943359375,1159,0.16296030580997467,0.0,0.16296030580997467,300.9897766113281,0.5605813264846802,0.03344275429844856,0.0,0.0037950663827359676,0.008538899011909962,0.02277039736509323,0.5501970648765564,0.03368073329329491,0.0,0.0014218009309843183,0.008056871592998505,0.014691943302750587,15712768.0,0.5601752400398254,0.04379746690392494,0.0,0.012333965860307217,0.013282732106745243,0.026565464213490486,0.5601253509521484,0.03838556632399559,0.0,0.005213269963860512,0.011374407447874546,0.023222748190164566,1.4009017944335938
Cora,line,sg_aug,5,0.1,100.0,1.0,1.0,02-05-12h05m,4.624234437942505,1159,0.16296030580997467,0.0,0.16296030580997467,300.9897766113281,0.5588974356651306,0.03344275429844856,0.0,0.0037950663827359676,0.008538899011909962,0.02277039736509323,0.5624854564666748,0.03368073329329491,0.0,0.0014218009309843183,0.008056871592998505,0.014691943302750587,15712768.0,0.5588009357452393,0.04379746690392494,0.0,0.012333965860307217,0.013282732106745243,0.026565464213490486,0.5653402209281921,0.03838556632399559,0.0,0.005213269963860512,0.011374407447874546,0.023222748190164566,1.4009017944335938
Cora,n2v,sg_aug,1,0.01,0.1,1.0,1.0,02-05-11h54m,29.729212045669556,439,89.29544830322266,0.0,89.29544830322266,25.643835067749023,0.7485388517379761,0.04457440599799156,0.0,0.0,0.0,0.0,0.7026178240776062,0.04491705819964409,0.0,0.0,0.0,0.0,2084697600.0,0.7412242293357849,0.04556668922305107,0.0,0.0,0.0,0.0,0.7002931833267212,0.042183008044958115,0.0,0.0,0.0,0.0,1.1393616199493408
Cora,n2v,sg_aug,1,0.01,1.0,1.0,1.0,02-05-11h54m,29.252779722213745,439,102.54167938232422,0.0,102.54167938232422,8.697638511657715,0.7469267845153809,0.05146164819598198,0.0,0.0,0.0,0.0,0.7019299864768982,0.04449467360973358,0.0,0.0,0.0,0.0,2084697600.0,0.741261899471283,0.04860994592308998,0.0,0.0,0.0,0.0,0.7004039287567139,0.04401980713009834,0.0,0.0,0.0,0.0,1.2389912605285645
Cora,n2v,sg_aug,1,0.01,10.0,1.0,1.0,02-05-11h53m,29.644288301467896,439,168.23521423339844,0.0,168.23521423339844,0.8760932087898254,0.7469974756240845,0.051744669675827026,0.0,0.0,0.0,0.0,0.7074543833732605,0.05025025084614754,0.0,0.0,0.0,0.0,2084697600.0,0.7380297780036926,0.05000004917383194,0.0,0.0,0.0,0.0,0.7074387073516846,0.05039256811141968,0.0,0.0,0.0,0.0,1.202280044555664
Cora,n2v,sg_aug,1,0.01,100.0,1.0,1.0,02-05-11h52m,29.55973219871521,439,325.86541748046875,0.0,325.86541748046875,0.0567755401134491,0.7724269032478333,0.05655205249786377,0.0,0.0,0.0,0.0,0.7366743087768555,0.05856477469205856,0.0,0.0,0.0,0.0,2084697600.0,0.7650021314620972,0.05072327330708504,0.0,0.0,0.0,0.0,0.740617036819458,0.05980781093239784,0.0,0.0,0.0,0.0,1.1882946491241455
Cora,n2v,sg_aug,1,0.1,0.1,1.0,1.0,01-29-12h25m,42.83156967163086,439,0.055130671709775925,0.0,0.055130671709775925,20.61485481262207,0.7720125913619995,0.07984457910060883,0.0,0.0,0.0,0.0,0.7474728226661682,0.06948503851890564,0.0,0.0,0.0,0.0,2093714944.0,0.7728550434112549,0.08064727485179901,0.0,0.0,0.0,0.0,0.751829206943512,0.072758249938488,0.0,0.0,0.0,0.0,0.9170934557914734
Cora,n2v,sg_aug,1,0.1,1.0,1.0,1.0,01-29-12h24m,42.4642915725708,439,0.03758871182799339,0.0,0.03758871182799339,23.52804946899414,0.794480562210083,0.08563312143087387,0.0009487665956839919,0.009487666189670563,0.016129031777381897,0.028462998569011688,0.7684236764907837,0.07615712285041809,0.0009478672873228788,0.006161137484014034,0.018009478226304054,0.030331753194332123,2093714944.0,0.7778316140174866,0.08191099017858505,0.0009487665956839919,0.008538899011909962,0.018975332379341125,0.03130929917097092,0.7508159875869751,0.07529189437627792,0.0014218009309843183,0.008530805818736553,0.02606634981930256,0.035545025020837784,0.8296729326248169
Cora,n2v,sg_aug,1,0.1,10.0,1.0,1.0,01-29-12h24m,42.718255281448364,439,0.14478255808353424,0.0,0.14478255808353424,107.4792709350586,0.812171459197998,0.0879698097705841,0.0018975331913679838,0.01518026553094387,0.023719165474176407,0.03795066475868225,0.7821909785270691,0.07957573235034943,0.0014218009309843183,0.010426539927721024,0.020853079855442047,0.029383886605501175,2093714944.0,0.8162215352058411,0.08920451253652573,0.0009487665956839919,0.002846299670636654,0.004743833094835281,0.007590132765471935,0.7917531132698059,0.08795803785324097,0.0004739336436614394,0.0009478672873228788,0.0028436018619686365,0.006635070778429508,0.21985147893428802
Cora,n2v,sg_aug,1,0.1,100.0,1.0,1.0,01-29-12h23m,42.951016902923584,439,10.491982460021973,0.0,10.491982460021973,1867.7987060546875,0.8336111307144165,0.10209725052118301,0.002846299670636654,0.012333965860307217,0.032258063554763794,0.052182164043188095,0.8227991461753845,0.09630468487739563,0.0018957345746457577,0.01184834074229002,0.024644549936056137,0.039336491376161575,2093714944.0,0.8300559520721436,0.1072695404291153,0.0,0.013282732106745243,0.02561669796705246,0.057874761521816254,0.8120535612106323,0.09932050108909607,0.0,0.012796208262443542,0.023222748190164566,0.04360189661383629,0.17260584235191345
Cora,n2v,sg_aug,10,0.01,0.1,1.0,1.0,02-05-12h00m,29.158547163009644,439,221.86648559570312,0.0,221.86648559570312,8650.7265625,0.7343342304229736,0.043182481080293655,0.0,0.0,0.0,0.0,0.7060973048210144,0.04403692111372948,0.0,0.0,0.0,0.0,2084697600.0,0.7276272177696228,0.04322187229990959,0.0,0.0,0.0,0.0,0.7060450315475464,0.044511578977108,0.0,0.0,0.0,0.0,1.179819107055664
Cora,n2v,sg_aug,10,0.01,1.0,1.0,1.0,02-05-11h59m,27.092165231704712,439,242.6829833984375,0.0,242.6829833984375,7760.517578125,0.7473785281181335,0.045015446841716766,0.0,0.0,0.0,0.0,0.7068321108818054,0.04294764623045921,0.0,0.0,0.0,0.0,2084697600.0,0.731806755065918,0.04345216602087021,0.0,0.0,0.0,0.0,0.707216739654541,0.04593281075358391,0.0,0.0,0.0,0.0,1.2153204679489136
Cora,n2v,sg_aug,10,0.01,10.0,1.0,1.0,02-05-11h59m,29.344964265823364,439,483.8463134765625,0.0,483.8463134765625,4750.3671875,0.7457960844039917,0.04934282973408699,0.0,0.0,0.0,0.0,0.7070816159248352,0.04834960773587227,0.0,0.0,0.0,0.0,2084697600.0,0.746198296546936,0.044339824467897415,0.0,0.0,0.0,0.0,0.7100090384483337,0.04945846274495125,0.0,0.0,0.0,0.0,1.2470207214355469
Cora,n2v,sg_aug,10,0.01,100.0,1.0,1.0,02-05-11h58m,29.17046880722046,439,2049.078857421875,0.0,2049.078857421875,425.449462890625,0.7627682685852051,0.060717470943927765,0.0,0.0,0.0,0.0,0.7441112399101257,0.061175934970378876,0.0,0.0,0.0009478672873228788,0.0009478672873228788,2084697600.0,0.7577770352363586,0.05442947521805763,0.0,0.0,0.0009487665956839919,0.0018975331913679838,0.7424871921539307,0.05897217243909836,0.0,0.0,0.0009478672873228788,0.0014218009309843183,0.720414400100708
Cora,n2v,sg_aug,10,0.1,0.1,1.0,1.0,01-29-12h33m,42.36984300613403,439,0.4563198387622833,0.0,0.4563198387622833,29.430416107177734,0.7671037316322327,0.0781993418931961,0.0,0.0,0.0,0.0,0.7445451021194458,0.07356468588113785,0.0,0.0,0.0,0.0,2093714944.0,0.7714394330978394,0.07665222138166428,0.0,0.0,0.0,0.0,0.7511796951293945,0.07888571172952652,0.0,0.0,0.0,0.0,0.25464391708374023
Cora,n2v,sg_aug,10,0.1,1.0,1.0,1.0,01-29-12h32m,43.55037713050842,439,1.0023671388626099,0.0,1.0023671388626099,6.520604133605957,0.7852643132209778,0.07501061260700226,0.0,0.0,0.0,0.0,0.7463498115539551,0.07681073248386383,0.0,0.0,0.0,0.0,2093714944.0,0.7900431156158447,0.0814911350607872,0.0,0.0,0.0,0.0,0.7486492395401001,0.08563206344842911,0.0,0.0,0.0,0.0,0.3179038465023041
Cora,n2v,sg_aug,10,0.1,10.0,1.0,1.0,01-29-12h31m,43.04244613647461,439,5.685733795166016,0.0,5.685733795166016,3.7187881469726562,0.7872631549835205,0.1010088101029396,0.0,0.0,0.0,0.0,0.7606926560401917,0.09804152697324753,0.0,0.0,0.0,0.0,2093714944.0,0.8258160352706909,0.10026008635759354,0.0,0.0,0.0,0.0009487665956839919,0.8222431540489197,0.09413587301969528,0.0,0.0,0.0014218009309843183,0.0014218009309843183,0.2740534245967865
Cora,n2v,sg_aug,10,0.1,100.0,1.0,1.0,01-29-12h30m,42.94660663604736,439,10.130998611450195,0.0,10.130998611450195,1173.3653564453125,0.8360121846199036,0.1018751859664917,0.0,0.012333965860307217,0.03510436415672302,0.0683111920952797,0.811815083026886,0.11055140197277069,0.0,0.017061611637473106,0.03507108986377716,0.050710901618003845,2093714944.0,0.8385535478591919,0.10261548310518265,0.002846299670636654,0.01518026553094387,0.027514230459928513,0.04933586344122887,0.8289287686347961,0.11449341475963593,0.0018957345746457577,0.016587678343057632,0.03270142152905464,0.05734597146511078,0.24034905433654785
Cora,n2v,sg_aug,100,0.01,0.1,1.0,1.0,02-05-12h03m,28.45678424835205,439,250.19525146484375,0.0,250.19525146484375,21882.44140625,0.7376136183738708,0.04599766805768013,0.0,0.0,0.0,0.0018975331913679838,0.7213889956474304,0.04632750526070595,0.0,0.0,0.0,0.0004739336436614394,2084697600.0,0.7319454550743103,0.045233335345983505,0.0,0.0,0.0018975331913679838,0.0018975331913679838,0.7195954918861389,0.046239323914051056,0.0,0.0,0.0,0.0,0.5810379981994629
Cora,n2v,sg_aug,100,0.01,1.0,1.0,1.0,02-05-12h02m,28.6651132106781,439,253.92691040039062,0.0,253.92691040039062,21529.640625,0.7601600885391235,0.04754159599542618,0.0,0.0,0.0009487665956839919,0.0018975331913679838,0.7231648564338684,0.04693250730633736,0.0,0.0,0.0,0.0004739336436614394,2084697600.0,0.7533171772956848,0.0491967536509037,0.0,0.0,0.0018975331913679838,0.0018975331913679838,0.7219454050064087,0.04575138911604881,0.0,0.0,0.0,0.0,0.5941705703735352
Cora,n2v,sg_aug,100,0.01,10.0,1.0,1.0,02-05-12h01m,29.315712451934814,439,293.7393493652344,0.0,293.7393493652344,20239.27734375,0.7462353706359863,0.04743146151304245,0.0,0.0,0.0,0.0018975331913679838,0.7166129350662231,0.04774714261293411,0.0,0.0,0.0,0.0009478672873228788,2084697600.0,0.7409034371376038,0.049388427287340164,0.0,0.0,0.0009487665956839919,0.0018975331913679838,0.7190352082252502,0.04942936450242996,0.0,0.0,0.0,0.0,0.596625804901123
Cora,n2v,sg_aug,100,0.01,100.0,1.0,1.0,02-05-12h01m,28.923707485198975,439,874.1984252929688,0.0,874.1984252929688,13351.71484375,0.7595458030700684,0.04878784343600273,0.0,0.0,0.0,0.0037950663827359676,0.7210705280303955,0.04997335001826286,0.0,0.0,0.0,0.0004739336436614394,2084697600.0,0.7494455575942993,0.042366694658994675,0.0,0.0,0.0,0.0009487665956839919,0.7186231017112732,0.047923456877470016,0.0,0.0,0.0,0.0,0.6588523983955383
Cora,n2v,sg_aug,100,0.1,0.1,1.0,1.0,01-29-12h37m,42.78375577926636,439,0.2260206937789917,0.0,0.2260206937789917,14324.1796875,0.7741333246231079,0.08337916433811188,0.0,0.0,0.0,0.0,0.7402211427688599,0.07081416249275208,0.0,0.0,0.0,0.0,2093714944.0,0.7805070281028748,0.08527205139398575,0.0,0.0,0.0,0.0,0.7415868639945984,0.08041978627443314,0.0,0.0,0.0,0.0,0.17252545058727264
Cora,n2v,sg_aug,100,0.1,1.0,1.0,1.0,01-29-12h36m,42.86259126663208,439,0.7758533358573914,0.0,0.7758533358573914,10354.08984375,0.7652735710144043,0.08929233253002167,0.0,0.0,0.0018975331913679838,0.002846299670636654,0.7505442500114441,0.07718417793512344,0.0,0.0,0.0004739336436614394,0.0018957345746457577,2093714944.0,0.773388683795929,0.09030881524085999,0.0,0.0,0.0009487665956839919,0.0018975331913679838,0.7675150036811829,0.08198010921478271,0.0,0.0018957345746457577,0.002369668334722519,0.003317535389214754,0.29879531264305115
Cora,n2v,sg_aug,100,0.1,10.0,1.0,1.0,01-29-12h35m,43.091094970703125,439,11.183673858642578,0.0,11.183673858642578,1867.6685791015625,0.8107117414474487,0.10086383670568466,0.0,0.01518026553094387,0.018975332379341125,0.04079696536064148,0.788843035697937,0.0958581417798996,0.0,0.007582938298583031,0.01895734667778015,0.02985781989991665,2093714944.0,0.8226827383041382,0.09482972323894501,0.0,0.0,0.0018975331913679838,0.01043643243610859,0.8135040998458862,0.09863226115703583,0.0,0.0014218009309843183,0.005687203723937273,0.015165876597166061,0.2813979387283325
Cora,n2v,sg_aug,100,0.1,100.0,1.0,1.0,01-29-12h34m,43.24708342552185,439,0.07818076759576797,0.0,0.07818076759576797,58642.24609375,0.7986180782318115,0.09661520272493362,0.0,0.013282732106745243,0.023719165474176407,0.039848197251558304,0.7817208170890808,0.10074715316295624,0.0004739336436614394,0.013270141556859016,0.028436018154025078,0.04123222827911377,2093714944.0,0.8076871633529663,0.09579240530729294,0.0009487665956839919,0.002846299670636654,0.017077798023819923,0.03320683166384697,0.7916808128356934,0.10229909420013428,0.0004739336436614394,0.02132701314985752,0.025592416524887085,0.055450234562158585,0.15393885970115662
Cora,n2v,sg_aug,5,0.01,0.1,1.0,1.0,02-05-11h57m,29.438702821731567,439,194.22976684570312,0.0,194.22976684570312,4399.24267578125,0.7545633912086487,0.04652072861790657,0.0,0.0,0.0,0.0,0.6975353956222534,0.044615019112825394,0.0,0.0,0.0,0.0,2084697600.0,0.7466815710067749,0.045391421765089035,0.0,0.0,0.0,0.0,0.6976415514945984,0.044338684529066086,0.0,0.0,0.0,0.0,1.16782546043396
Cora,n2v,sg_aug,5,0.01,1.0,1.0,1.0,02-05-11h57m,28.64778232574463,439,223.524658203125,0.0,223.524658203125,3563.055419921875,0.725832462310791,0.04671499878168106,0.0,0.0,0.0,0.0,0.7098495960235596,0.04368250072002411,0.0,0.0,0.0,0.0,2084697600.0,0.7190951108932495,0.042573705315589905,0.0,0.0,0.0,0.0,0.7091065049171448,0.0451359823346138,0.0,0.0,0.0,0.0,1.216526985168457
Cora,n2v,sg_aug,5,0.01,10.0,1.0,1.0,02-05-11h56m,29.37698793411255,439,527.7884521484375,0.0,527.7884521484375,1302.861083984375,0.7347769737243652,0.0527334026992321,0.0,0.0,0.0,0.0,0.714637279510498,0.051421936601400375,0.0,0.0,0.0,0.0,2084697600.0,0.7342100143432617,0.04691360890865326,0.0,0.0,0.0,0.0,0.7186269164085388,0.051923856139183044,0.0,0.0,0.0,0.0,1.2699086666107178
Cora,n2v,sg_aug,5,0.01,100.0,1.0,1.0,02-05-11h55m,28.751232862472534,439,1497.8831787109375,0.0,1497.8831787109375,32.38496780395508,0.7718490362167358,0.06356208026409149,0.0,0.0,0.0009487665956839919,0.0009487665956839919,0.73812335729599,0.06433235853910446,0.0,0.0,0.0004739336436614394,0.0009478672873228788,2084697600.0,0.7664773464202881,0.05999287590384483,0.0,0.0,0.0009487665956839919,0.0018975331913679838,0.739845871925354,0.06177738308906555,0.0,0.0004739336436614394,0.0004739336436614394,0.0014218009309843183,0.7263599634170532
Cora,n2v,sg_aug,5,0.1,0.1,1.0,1.0,01-29-12h29m,42.999661684036255,439,0.5259553790092468,0.0,0.5259553790092468,0.29222697019577026,0.7668294906616211,0.08919636905193329,0.0,0.0,0.0,0.0,0.7448592185974121,0.07769467681646347,0.0,0.0,0.0,0.0,2093714944.0,0.7731333374977112,0.08496833592653275,0.0,0.0,0.0,0.0,0.7412357330322266,0.07356520742177963,0.0,0.0,0.0,0.0,0.227533221244812
Cora,n2v,sg_aug,5,0.1,1.0,1.0,1.0,01-29-12h28m,42.520623207092285,439,0.7311195731163025,0.0,0.7311195731163025,0.3766845762729645,0.8079236149787903,0.0972304418683052,0.0,0.014231499284505844,0.03036053106188774,0.04269449785351753,0.7698960304260254,0.08226341754198074,0.0004739336436614394,0.005687203723937273,0.015165876597166061,0.03127961978316307,2093714944.0,0.7918892502784729,0.09131770581007004,0.0,0.0,0.0,0.0,0.758641242980957,0.08335565775632858,0.0,0.0,0.0,0.0,0.3019605278968811
Cora,n2v,sg_aug,5,0.1,10.0,1.0,1.0,01-29-12h27m,42.772446632385254,439,5.17853307723999,0.0,5.17853307723999,0.8147533535957336,0.8215367197990417,0.10302659124135971,0.0,0.008538899011909962,0.026565464213490486,0.039848197251558304,0.7941792607307434,0.0966096967458725,0.0,0.008530805818736553,0.025592416524887085,0.03886255994439125,2093714944.0,0.8034498691558838,0.09259618818759918,0.0,0.0,0.0,0.0,0.7713530659675598,0.09575077146291733,0.0,0.0,0.0,0.0,0.4050530791282654
Cora,n2v,sg_aug,5,0.1,100.0,1.0,1.0,01-29-12h26m,42.34379529953003,439,2.9659481048583984,0.0,2.9659481048583984,8.957193374633789,0.798936128616333,0.10376211255788803,0.0009487665956839919,0.002846299670636654,0.002846299670636654,0.004743833094835281,0.8009568452835083,0.10450287163257599,0.0004739336436614394,0.0037914691492915154,0.005213269963860512,0.006161137484014034,2093714944.0,0.8074016571044922,0.10551617294549942,0.0,0.0,0.0,0.0,0.8147265911102295,0.11045169085264206,0.0,0.0,0.0,0.0,0.1741320788860321
PubMed,line,sg_aug,1,0.01,0.1,0.25,0.5,01-29-14h05m,107.51565361022949,9699,0.0002861037792172283,0.0,0.0002861037792172283,101.61050415039062,0.6210503578186035,0.019571932032704353,0.0,0.0014666065108031034,0.003497292287647724,0.005302346311509609,0.6257938742637634,0.02088008262217045,0.0,0.0014101985143497586,0.0037229242734611034,0.007276624441146851,393425408.0,0.6244007349014282,0.02034034952521324,0.0,0.0013537906343117356,0.004287003539502621,0.007671480067074299,0.6297215819358826,0.021237770095467567,0.0,0.0020870938897132874,0.0038357400335371494,0.007615072187036276,0.8057870864868164
PubMed,line,sg_aug,1,0.01,1.0,0.25,0.5,01-29-14h03m,107.98566555976868,9699,0.002474762499332428,0.0,0.002474762499332428,109.19515991210938,0.6293104887008667,0.021192291751503944,0.0,0.0012409747578203678,0.003497292287647724,0.0054151625372469425,0.6295505166053772,0.0229813065379858,0.0,0.0014101985143497586,0.003610108280554414,0.008517599664628506,393425408.0,0.6355664730072021,0.02136131562292576,0.0,0.0007897111936472356,0.004399819299578667,0.006543321069329977,0.6340399980545044,0.02256276272237301,0.0,0.0015230143908411264,0.004738267045468092,0.007050992920994759,0.8521713018417358
PubMed,line,sg_aug,1,0.01,10.0,0.25,0.5,01-29-14h01m,107.19144415855408,9699,0.03032495640218258,0.0,0.03032495640218258,85.63882446289062,0.6391333341598511,0.025878233835101128,0.0004512635350693017,0.001805054140277207,0.004061372019350529,0.007107400801032782,0.6346993446350098,0.027254385873675346,0.0,0.0032152526546269655,0.005189530551433563,0.01133799646049738,393425408.0,0.6419844627380371,0.026071647182106972,0.00011281588376732543,0.002933213021606207,0.005302346311509609,0.009927798062562943,0.6363471746444702,0.02681896835565567,0.0,0.0025947652757167816,0.006092057563364506,0.009814982302486897,1.0313000679016113
