Graph,Model,Loss Function,n_negative,Learning Rate,lambda,n2v_p,n2v_q,time,Duration,Steps,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization,classifier/metrics/valid/AUC_ROC,classifier/metrics/valid/MRR,classifier/metrics/valid/Hits_20,classifier/metrics/valid/Hits_50,classifier/metrics/valid/Hits_100,classifier/metrics/test/AUC_ROC,classifier/metrics/test/MRR,classifier/metrics/test/Hits_20,classifier/metrics/test/Hits_50,classifier/metrics/test/Hits_100,GPU_usage/memory__bytes_,metrics/valid/AUC_ROC,metrics/valid/MRR,metrics/valid/Hits_20,metrics/valid/Hits_50,metrics/valid/Hits_100,metrics/test/AUC_ROC,metrics/test/MRR,metrics/test/Hits_20,metrics/test/Hits_50,metrics/test/Hits_100,Loss/classifier_loss,classifier/metrics/valid/Hits_1,classifier/metrics/test/Hits_1,metrics/valid/Hits_1,metrics/test/Hits_1
Cora,n2v,sg,10,0.1,0.0,0.25,4.0,02-04-17h42m,41.63464283943176,439,5429.69775390625,115632.53125,121062.2265625,0.0,0.7768004536628723,0.12103865295648575,0.0009487665956839919,0.011385198682546616,0.027514230459928513,0.773298442363739,0.12687942385673523,0.01184834074229002,0.028909951448440552,0.04407582804560661,3130720768.0,0.789494514465332,0.11959949880838394,0.01043643243610859,0.016129031777381897,0.03415559604763985,0.7752167582511902,0.12168237566947937,0.009478673338890076,0.025592416524887085,0.04360189661383629,0.044764790683984756,0.0,0.0009478672873228788,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,0.5,0.25,02-04-17h43m,41.20968747138977,439,19682.3515625,118714.921875,138397.28125,0.0,0.8187317252159119,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8137091398239136,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.7945107817649841,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8038043975830078,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,0.5,0.5,02-04-17h44m,40.749778270721436,439,19682.3515625,118714.921875,138397.28125,0.0,0.8047025203704834,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8103272318840027,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.7871893048286438,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8012776970863342,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,0.5,1.0,02-04-17h44m,40.8346631526947,439,15718.6689453125,118224.359375,133943.03125,0.0,0.8049952387809753,0.14403077960014343,0.009487666189670563,0.0180265661329031,0.04174572974443436,0.8100453019142151,0.13374923169612885,0.00995260663330555,0.03412322327494621,0.056872036308050156,3130720768.0,0.8052844405174255,0.13352464139461517,0.01043643243610859,0.017077798023819923,0.05123339593410492,0.800652265548706,0.12393113225698471,0.010426539927721024,0.030805686488747597,0.0497630313038826,0.1211538314819336,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,0.5,2.0,02-04-17h45m,41.61752414703369,439,10669.083984375,117003.5,127672.5859375,0.0,0.7997669577598572,0.1313391625881195,0.0,0.002846299670636654,0.02561669796705246,0.7864534854888916,0.13271965086460114,0.0,0.009478673338890076,0.04218009486794472,3130720768.0,0.7989733815193176,0.1292593777179718,0.018975332379341125,0.0360531322658062,0.07115749269723892,0.7884373664855957,0.13242533802986145,0.013270141556859016,0.04502369463443756,0.06492891162633896,0.07676257938146591,0.0,0.0,0.0,0.0009478672873228788
Cora,n2v,sg,10,0.1,0.0,0.5,4.0,02-04-17h46m,41.810280323028564,439,7761.5078125,116487.2578125,124248.765625,0.0,0.7572612166404724,0.12322445213794708,0.009487666189670563,0.016129031777381897,0.050284627825021744,0.7795193195343018,0.12884220480918884,0.009004739113152027,0.03601895645260811,0.05260663479566574,3130720768.0,0.7710705399513245,0.12849567830562592,0.008538899011909962,0.029411764815449715,0.04554079473018646,0.7858681678771973,0.1257166564464569,0.005213269963860512,0.031753554940223694,0.0597156397998333,0.1675514280796051,0.0,0.0,0.0,0.0004739336436614394
Cora,n2v,sg,10,0.1,0.0,1.0,0.25,02-04-17h47m,41.015146255493164,439,19682.3515625,118714.921875,138397.28125,0.0,0.8061643838882446,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8062433004379272,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.790542721748352,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8025122284889221,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,1.0,0.5,02-04-17h48m,40.769023180007935,439,19682.3515625,118714.921875,138397.28125,0.0,0.8136680722236633,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8111523985862732,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.8026069402694702,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8051057457923889,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,1.0,1.0,02-04-17h49m,40.70298981666565,439,18364.19921875,118649.25,137013.453125,0.0,0.8210557103157043,0.13460469245910645,0.0180265661329031,0.0360531322658062,0.0559772290289402,0.807335376739502,0.1396465003490448,0.022274881601333618,0.04881516471505165,0.060663506388664246,3130720768.0,0.824032723903656,0.14632534980773926,0.008538899011909962,0.03415559604763985,0.059772294014692307,0.8108388185501099,0.1400201916694641,0.01895734667778015,0.03838862478733063,0.0677725076675415,0.150546133518219,0.0009487665956839919,0.002369668334722519,0.002846299670636654,0.0028436018619686365
Cora,n2v,sg,10,0.1,0.0,1.0,2.0,02-04-17h50m,40.63006830215454,439,14276.720703125,117997.9375,132274.65625,0.0,0.8179986476898193,0.11995980143547058,0.008538899011909962,0.01518026553094387,0.04269449785351753,0.7956299185752869,0.12158061563968658,0.006635070778429508,0.024644549936056137,0.03838862478733063,3130720768.0,0.803725004196167,0.13203568756580353,0.016129031777381897,0.03036053106188774,0.05313092842698097,0.798924446105957,0.12701022624969482,0.010900474153459072,0.022748814895749092,0.04644549638032913,0.11998093128204346,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,1.0,4.0,02-04-17h50m,41.416998863220215,439,10424.7978515625,117087.671875,127512.46875,0.0,0.7825648188591003,0.12015141546726227,0.014231499284505844,0.02087286487221718,0.03415559604763985,0.789743959903717,0.1287502497434616,0.017061611637473106,0.03412322327494621,0.060663506388664246,3130720768.0,0.7996835708618164,0.12447627633810043,0.011385198682546616,0.028462998569011688,0.04933586344122887,0.8054951429367065,0.1285553276538849,0.013744075782597065,0.03270142152905464,0.04597156494855881,0.17275141179561615,0.0,0.0,0.0018975331913679838,0.0
Cora,n2v,sg,10,0.1,0.0,2.0,0.25,02-04-17h51m,41.12040448188782,439,19682.3515625,118714.921875,138397.28125,0.0,0.8212437629699707,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8122594356536865,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.8031679391860962,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8043292760848999,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,2.0,0.5,02-04-17h52m,40.39661979675293,439,19682.3515625,118714.921875,138397.28125,0.0,0.8260345458984375,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8099438548088074,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.8062565326690674,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8040441274642944,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,2.0,1.0,02-04-17h53m,40.30677890777588,439,19682.3515625,118714.921875,138397.28125,0.0,0.810624897480011,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8083348870277405,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.79376220703125,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8008729219436646,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,2.0,2.0,02-04-17h54m,41.25832009315491,439,18967.9140625,118435.03125,137402.9375,0.0,0.8136212825775146,0.13938523828983307,0.008538899011909962,0.013282732106745243,0.03320683166384697,0.8169883489608765,0.1366681605577469,0.007582938298583031,0.01611374318599701,0.040758293122053146,3130720768.0,0.8000832796096802,0.13630612194538116,0.008538899011909962,0.019924098625779152,0.04838709533214569,0.7971081137657166,0.13438399136066437,0.013744075782597065,0.027962084859609604,0.04644549638032913,0.18025729060173035,0.0018975331913679838,0.0004739336436614394,0.0009487665956839919,0.0
Cora,n2v,sg,10,0.1,0.0,2.0,4.0,02-04-17h55m,42.306819915771484,439,14294.490234375,117313.578125,131608.0625,0.0,0.7656078338623047,0.12974171340465546,0.0018975331913679838,0.013282732106745243,0.028462998569011688,0.8041836023330688,0.1288381963968277,0.0071090045385062695,0.030805686488747597,0.04739336296916008,3130720768.0,0.7740775942802429,0.1387769877910614,0.0180265661329031,0.03036053106188774,0.056925997138023376,0.8050594329833984,0.13841961324214935,0.018483411520719528,0.04739336296916008,0.07345971465110779,0.15082110464572906,0.0,0.0018957345746457577,0.0,0.0028436018619686365
Cora,n2v,sg,10,0.1,0.0,4.0,0.25,02-04-17h56m,40.74461078643799,439,19682.3515625,118714.921875,138397.28125,0.0,0.8249527215957642,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8117013573646545,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.7967533469200134,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8032715916633606,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,4.0,0.5,02-04-17h57m,40.8797652721405,439,19682.3515625,118714.921875,138397.28125,0.0,0.8155352473258972,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.817873477935791,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.7986171841621399,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8139790296554565,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,4.0,1.0,02-04-17h57m,40.772680044174194,439,19682.3515625,118714.921875,138397.28125,0.0,0.8112807273864746,0.13434842228889465,0.005692599341273308,0.018975332379341125,0.04933586344122887,0.8122512102127075,0.13144826889038086,0.012322274968028069,0.03222748637199402,0.06824644654989243,3130720768.0,0.7890415787696838,0.14856530725955963,0.02087286487221718,0.03795066475868225,0.07020872831344604,0.8038548231124878,0.14101064205169678,0.009004739113152027,0.02511848323047161,0.049289099872112274,0.13576668500900269,0.0,0.0,0.0,0.0
Cora,n2v,sg,10,0.1,0.0,4.0,2.0,02-04-17h58m,41.23056411743164,439,18967.9140625,118435.03125,137402.9375,0.0,0.8008891940116882,0.13938523828983307,0.008538899011909962,0.013282732106745243,0.03320683166384697,0.8111316561698914,0.1366681605577469,0.007582938298583031,0.01611374318599701,0.040758293122053146,3130720768.0,0.7844157218933105,0.13630612194538116,0.008538899011909962,0.019924098625779152,0.04838709533214569,0.7905035018920898,0.13438399136066437,0.013744075782597065,0.027962084859609604,0.04644549638032913,0.18025729060173035,0.0018975331913679838,0.0004739336436614394,0.0009487665956839919,0.0
Cora,n2v,sg,10,0.1,0.0,4.0,4.0,02-04-17h59m,42.01571869850159,439,17362.6875,117319.625,134682.3125,0.0,0.8162121176719666,0.13367611169815063,0.02087286487221718,0.03036053106188774,0.047438330948352814,0.8207880258560181,0.13547135889530182,0.016587678343057632,0.044549763202667236,0.06445497274398804,3130720768.0,0.8140445351600647,0.13973155617713928,0.008538899011909962,0.024667931720614433,0.05882352963089943,0.8146477341651917,0.13876327872276306,0.015165876597166061,0.028436018154025078,0.05213269963860512,0.2252049744129181,0.0,0.0004739336436614394,0.0,0.0014218009309843183
Cora,n2v,sg,10,0.1,1.0,0.25,0.25,01-28-00h10m,43.58352255821228,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8144146800041199,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8193188905715942,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.812096118927002,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8090867400169373,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,0.25,0.5,01-28-00h10m,43.936450719833374,439,16403.39453125,119649.6640625,136053.0625,44.23674774169922,0.8140576481819153,0.14145873486995697,0.011385198682546616,0.024667931720614433,0.05313092842698097,0.8153958916664124,0.13219228386878967,0.011374407447874546,0.029383886605501175,0.05118483304977417,3131393536.0,0.8126747608184814,0.13241787254810333,0.019924098625779152,0.032258063554763794,0.05313092842698097,0.8124117851257324,0.13238273561000824,0.013270141556859016,0.029383886605501175,0.050710901618003845,0.19221967458724976,,,,
Cora,n2v,sg,10,0.1,1.0,0.25,1.0,01-28-00h11m,44.78988003730774,439,11780.701171875,118248.96875,130029.671875,54.96587371826172,0.8120918869972229,0.1269408017396927,0.004743833094835281,0.019924098625779152,0.05123339593410492,0.8016768097877502,0.12189971655607224,0.010900474153459072,0.030331753194332123,0.039336491376161575,3131393536.0,0.8121435046195984,0.13378234207630157,0.005692599341273308,0.02277039736509323,0.05407969653606415,0.7973607182502747,0.13128697872161865,0.012322274968028069,0.033175356686115265,0.05355450138449669,0.13794681429862976,,,,
Cora,n2v,sg,10,0.1,1.0,0.25,2.0,01-28-00h12m,45.77717685699463,439,8060.02734375,117121.390625,125181.421875,53.59114074707031,0.7644603848457336,0.122166208922863,0.0,0.0,0.002846299670636654,0.7821897864341736,0.11777658015489578,0.0,0.0018957345746457577,0.009004739113152027,3131393536.0,0.7625600099563599,0.1280442327260971,0.01518026553094387,0.03889942914247513,0.07020872831344604,0.7853778600692749,0.12530586123466492,0.00995260663330555,0.02985781989991665,0.050710901618003845,0.1359134316444397,,,,
Cora,n2v,sg,10,0.1,1.0,0.25,4.0,01-28-00h13m,44.55743885040283,439,5850.5888671875,116598.296875,122448.8828125,45.725181579589844,0.775634765625,0.11753036826848984,0.005692599341273308,0.009487666189670563,0.029411764815449715,0.7898561358451843,0.12045732140541077,0.004265402909368277,0.018483411520719528,0.03459715470671654,3131393536.0,0.7815874814987183,0.12705926597118378,0.0018975331913679838,0.017077798023819923,0.04838709533214569,0.7791522145271301,0.12478513270616531,0.009478673338890076,0.03364928811788559,0.04739336296916008,0.1872476041316986,,,,
Cora,n2v,sg,10,0.1,1.0,0.5,0.25,01-28-00h14m,44.56634044647217,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.7997791171073914,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8190490007400513,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.7964197993278503,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8124717473983765,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,0.5,0.5,01-28-00h15m,45.52169418334961,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8047891855239868,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8120160102844238,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.8025944232940674,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8029276728630066,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,0.5,1.0,01-28-00h16m,45.543115854263306,439,16403.39453125,119649.6640625,136053.0625,44.23674774169922,0.8137333989143372,0.14145873486995697,0.011385198682546616,0.024667931720614433,0.05313092842698097,0.8182907104492188,0.13219228386878967,0.011374407447874546,0.029383886605501175,0.05118483304977417,3131393536.0,0.8135647773742676,0.13241787254810333,0.019924098625779152,0.032258063554763794,0.05313092842698097,0.8179818391799927,0.13238273561000824,0.013270141556859016,0.029383886605501175,0.050710901618003845,0.19221967458724976,,,,
Cora,n2v,sg,10,0.1,1.0,0.5,2.0,01-28-00h17m,46.031673192977905,439,13030.044921875,118420.4375,131450.484375,46.99474334716797,0.7869695425033569,0.12690074741840363,0.007590132765471935,0.019924098625779152,0.04079696536064148,0.79001784324646,0.12132493406534195,0.013270141556859016,0.03270142152905464,0.0497630313038826,3131393536.0,0.7777096629142761,0.12613019347190857,0.009487666189670563,0.019924098625779152,0.0559772290289402,0.7869693636894226,0.12654240429401398,0.013744075782597065,0.02511848323047161,0.05165876820683479,0.2756533622741699,,,,
Cora,n2v,sg,10,0.1,1.0,0.5,4.0,01-28-00h18m,46.4708411693573,439,8164.76611328125,117118.796875,125283.5625,48.477081298828125,0.7762650847434998,0.1256188154220581,0.0,0.002846299670636654,0.0180265661329031,0.7889872789382935,0.1258823722600937,0.003317535389214754,0.008530805818736553,0.018009478226304054,3131393536.0,0.7852210402488708,0.13142140209674835,0.0066413660533726215,0.021821631118655205,0.04554079473018646,0.7893017530441284,0.12565438449382782,0.013744075782597065,0.030805686488747597,0.04644549638032913,0.282187819480896,,,,
Cora,n2v,sg,10,0.1,1.0,1.0,0.25,01-28-00h19m,45.203593015670776,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8000285029411316,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8205807209014893,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.795249879360199,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8080620169639587,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,1.0,0.5,01-28-00h20m,45.37468886375427,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8154006004333496,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8143983483314514,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.7981123924255371,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8073164820671082,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,1.0,1.0,01-28-00h21m,45.072596073150635,439,20934.953125,120296.78125,141231.734375,45.665626525878906,0.8035231232643127,0.14362289011478424,0.0066413660533726215,0.017077798023819923,0.04364326223731041,0.8113844394683838,0.13903507590293884,0.013744075782597065,0.029383886605501175,0.048341233283281326,3131393536.0,0.7986360788345337,0.14244170486927032,0.02277039736509323,0.04079696536064148,0.07779885828495026,0.8108174204826355,0.13657741248607635,0.015165876597166061,0.03744075819849968,0.05402843654155731,0.08118587732315063,,,,
Cora,n2v,sg,10,0.1,1.0,1.0,2.0,01-28-00h21m,45.720584869384766,439,15851.23828125,118932.578125,134783.8125,52.05220413208008,0.7957525253295898,0.1410447508096695,0.018975332379341125,0.018975332379341125,0.05407969653606415,0.7970714569091797,0.13693396747112274,0.02369668148458004,0.0398104265332222,0.05876777321100235,3131393536.0,0.8142565488815308,0.13997067511081696,0.016129031777381897,0.02561669796705246,0.07305502891540527,0.8030654788017273,0.1378205269575119,0.02132701314985752,0.04644549638032913,0.06729857623577118,0.08294548094272614,,,,
Cora,n2v,sg,10,0.1,1.0,1.0,4.0,01-28-00h22m,45.383981227874756,439,11340.087890625,118181.703125,129521.7890625,48.640140533447266,0.8021299839019775,0.12199986726045609,0.0009487665956839919,0.021821631118655205,0.04648956283926964,0.8076558709144592,0.1278814673423767,0.009478673338890076,0.03270142152905464,0.048341233283281326,3131393536.0,0.796782910823822,0.13023456931114197,0.02087286487221718,0.03795066475868225,0.07115749269723892,0.8030910491943359,0.13162384927272797,0.013270141556859016,0.03270142152905464,0.053080566227436066,0.10254918038845062,,,,
Cora,n2v,sg,10,0.1,1.0,2.0,0.25,01-28-00h23m,45.28104305267334,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8086690306663513,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8232719302177429,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.8035874366760254,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8137419819831848,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,2.0,0.5,01-28-00h24m,44.76906085014343,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8071557283401489,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8107197284698486,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.7988440990447998,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8043701648712158,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,2.0,1.0,01-28-00h25m,45.81440210342407,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.803699791431427,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8189422488212585,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.7984033823013306,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8100361824035645,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,2.0,2.0,01-28-00h26m,45.704012393951416,439,19457.54296875,119598.1484375,139055.6875,55.970115661621094,0.8160523176193237,0.13871946930885315,0.01518026553094387,0.03415559604763985,0.06736242771148682,0.8265122175216675,0.1310860961675644,0.016587678343057632,0.04502369463443756,0.07203791290521622,3131393536.0,0.8174784779548645,0.13997922837734222,0.028462998569011688,0.04079696536064148,0.07400379329919815,0.825424075126648,0.14126135408878326,0.018483411520719528,0.03838862478733063,0.07061611115932465,0.09655123949050903,,,,
Cora,n2v,sg,10,0.1,1.0,2.0,4.0,01-28-00h27m,46.40567874908447,439,14750.615234375,118392.2578125,133142.875,57.569175720214844,0.8040154576301575,0.13328905403614044,0.02277039736509323,0.03415559604763985,0.05882352963089943,0.8094484806060791,0.13263945281505585,0.022274881601333618,0.03222748637199402,0.056872036308050156,3131393536.0,0.8158878087997437,0.13199616968631744,0.02561669796705246,0.044592030346393585,0.07305502891540527,0.8036782145500183,0.13412553071975708,0.01895734667778015,0.03459715470671654,0.06398104131221771,0.09053538739681244,,,,
Cora,n2v,sg,10,0.1,1.0,4.0,0.25,01-28-00h28m,45.262139558792114,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8044748902320862,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8222310543060303,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.7844829559326172,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8107029795646667,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,4.0,0.5,01-28-00h29m,45.23201560974121,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8006542921066284,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8227052688598633,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.789791464805603,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8111787438392639,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,4.0,1.0,01-28-00h30m,45.71796202659607,439,21409.6953125,120631.640625,142041.34375,41.2891845703125,0.8122038245201111,0.1284073144197464,0.007590132765471935,0.017077798023819923,0.052182164043188095,0.8191759586334229,0.137582927942276,0.013270141556859016,0.03270142152905464,0.05213269963860512,3131393536.0,0.7954249978065491,0.12446233630180359,0.018975332379341125,0.039848197251558304,0.07400379329919815,0.8039214611053467,0.13268181681632996,0.009004739113152027,0.027962084859609604,0.056872036308050156,0.125133216381073,,,,
Cora,n2v,sg,10,0.1,1.0,4.0,2.0,01-28-00h31m,44.73467302322388,439,19457.54296875,119598.1484375,139055.6875,55.970115661621094,0.8102471232414246,0.13871946930885315,0.01518026553094387,0.03415559604763985,0.06736242771148682,0.824026882648468,0.1310860961675644,0.016587678343057632,0.04502369463443756,0.07203791290521622,3131393536.0,0.813944935798645,0.13997922837734222,0.028462998569011688,0.04079696536064148,0.07400379329919815,0.8220925331115723,0.14126135408878326,0.018483411520719528,0.03838862478733063,0.07061611115932465,0.09655123949050903,,,,
Cora,n2v,sg,10,0.1,1.0,4.0,4.0,01-28-00h32m,46.02489376068115,439,18814.62109375,118813.1875,137627.8125,69.32337188720703,0.8103111386299133,0.13482306897640228,0.01518026553094387,0.016129031777381897,0.05407969653606415,0.8116562366485596,0.13556677103042603,0.025592416524887085,0.044549763202667236,0.055450234562158585,3131393536.0,0.8261559009552002,0.13989783823490143,0.014231499284505844,0.037001896649599075,0.07305502891540527,0.8161817193031311,0.13317973911762238,0.021800948306918144,0.04407582804560661,0.07251184433698654,0.11662149429321289,,,,
PubMed,n2v,sg,10,0.01,0.0,0.25,0.25,02-05-10h48m,80.2304801940918,1390,115545.0703125,756018.5625,871563.625,0.0,,,,,,,,,,,3156674048.0,,,,,,,,,,,,,,,
PubMed,n2v,sg,10,0.01,0.0,0.25,0.25,02-05-10h50m,105.26807045936584,1549,2638.42626953125,30509.189453125,33147.6171875,0.0,0.8504406213760376,0.23176145553588867,0.084047831594944,0.157378152012825,0.20385830104351044,0.8484533429145813,0.22416453063488007,0.09019629657268524,0.1616087555885315,0.20972472429275513,3156674048.0,0.8511403799057007,0.23320455849170685,0.06283845007419586,0.15286552906036377,0.22371390461921692,0.8515313267707825,0.22483153641223907,0.050823554396629333,0.13662002980709076,0.20825812220573425,0.011443216353654861,0.0031588447745889425,0.0054715704172849655,0.0020306860096752644,0.0005640794406645
