Graph,Model,Loss Function,n_negative,Learning Rate,lambda,Duration,Steps,metrics/MRR,metrics/Hits_50,Loss/positive_loss,Loss/negative_loss,Loss/total_loss,Loss/dimension_regularization
CiteSeer,line,sg_aug,4,0.1,0.1,25.64480209350586,2,0.35263699293136597,0.2102290540933609,-0.0,0.0,0.0,322127.84375
CiteSeer,line,sg_aug,4,0.1,1.0,25.712085247039795,2,0.1456853300333023,0.08879823982715607,-0.0,0.0,0.0,143029.0
CiteSeer,line,sg_aug,4,1.0,0.01,25.675952434539795,2,0.08241233229637146,0.06620646268129349,-0.0,0.0,0.0,596470.125
CiteSeer,line,sg_aug,4,1.0,0.1,25.759419202804565,2,0.11308488994836807,0.0505177304148674,-0.0,0.0,0.0,2410067.75
CiteSeer,line,sg_aug,4,1.0,1.0,25.841161966323853,2,0.10439906269311905,0.0524003766477108,-0.0,0.0,0.0,83812.6328125
CiteSeer,n2v,sg,1,0.01,0.01,5.175324440002441,2,0.011211657896637917,0.000941324164159596,402182.59375,4078097.75,4480280.5,924.091552734375
CiteSeer,n2v,sg,1,0.01,0.1,5.215232849121094,2,0.011211657896637917,0.000941324164159596,402182.59375,4078097.75,4480280.5,9240.916015625
CiteSeer,n2v,sg,1,0.01,1.0,5.119209051132202,2,0.011211657896637917,0.000941324164159596,402182.59375,4078097.75,4480280.5,92409.15625
CiteSeer,n2v,sg,1,0.1,0.01,5.008348226547241,2,0.27823570370674133,0.144022598862648,36553.1875,1065017.75,1101571.0,2164.2314453125
CiteSeer,n2v,sg,1,0.1,0.1,4.936906576156616,2,0.27823570370674133,0.144022598862648,36553.1875,1065017.75,1101571.0,21642.314453125
CiteSeer,n2v,sg,1,0.1,1.0,5.10209584236145,2,0.27823570370674133,0.144022598862648,36553.1875,1065017.75,1101571.0,216423.140625
CiteSeer,n2v,sg,1,1.0,0.01,5.21496844291687,2,0.1621159315109253,0.02133668027818203,1323328.5,13752544.0,15075872.0,1627373.125
CiteSeer,n2v,sg,1,1.0,0.1,5.14231538772583,2,0.1621159315109253,0.02133668027818203,1323328.5,13752544.0,15075872.0,16273731.0
CiteSeer,n2v,sg,1,1.0,1.0,5.125207901000977,2,0.1621159315109253,0.02133668027818203,1323328.5,13752544.0,15075872.0,162737312.0
CiteSeer,n2v,sg_aug,1,0.01,0.01,4.1982574462890625,2,0.006670832633972168,0.00031377471168525517,2967287.0,0.0,2967287.0,9.258906364440918
CiteSeer,n2v,sg_aug,1,0.01,0.1,4.1933653354644775,2,0.006670832633972168,0.00031377471168525517,2967287.0,0.0,2967287.0,92.58879852294922
CiteSeer,n2v,sg_aug,1,0.01,1.0,4.366775989532471,2,0.006670832633972168,0.00031377471168525517,2967287.0,0.0,2967287.0,925.8892822265625
CiteSeer,n2v,sg_aug,1,0.1,0.01,4.363455533981323,2,0.006671138107776642,0.00031377471168525517,2966686.0,0.0,2966686.0,179.61892700195312
CiteSeer,n2v,sg_aug,1,0.1,0.1,4.368812561035156,2,0.006671138107776642,0.00031377471168525517,2966686.0,0.0,2966686.0,1796.189697265625
CiteSeer,n2v,sg_aug,1,0.1,1.0,4.341917514801025,2,0.006671138107776642,0.00031377471168525517,2966686.0,0.0,2966686.0,17961.876953125
CiteSeer,n2v,sg_aug,1,1.0,0.01,4.270066976547241,2,0.006620131433010101,0.00031377471168525517,2961164.0,0.0,2961164.0,2369.18603515625
CiteSeer,n2v,sg_aug,1,1.0,0.1,4.228790044784546,2,0.006620131433010101,0.00031377471168525517,2961163.75,0.0,2961163.75,23691.93359375
CiteSeer,n2v,sg_aug,1,1.0,1.0,4.318360328674316,2,0.006620131433010101,0.00031377471168525517,2961163.75,0.0,2961163.75,236919.65625
CiteSeer,n2v,sg_aug,1000,0.01,0.01,4.416044473648071,2,0.010041957721114159,0.0006275494233705103,813021.375,0.0,813021.375,2594.889404296875
CiteSeer,n2v,sg_aug,1000,0.01,0.1,4.39461350440979,2,0.009868385270237923,0.0006275494233705103,822479.875,0.0,822479.875,26846.201171875
CiteSeer,n2v,sg_aug,1000,0.01,1.0,4.418555021286011,2,0.008966454304754734,0.0006275494233705103,978339.625,0.0,978339.625,220633.15625
CiteSeer,n2v,sg_aug,1000,0.1,0.01,4.3844404220581055,2,0.40748992562294006,0.1035456582903862,6024.75244140625,0.0,6024.75244140625,340524.5625
CiteSeer,n2v,sg_aug,1000,0.1,0.1,4.272456645965576,2,0.4162992537021637,0.1484154313802719,8548.041015625,0.0,8548.041015625,2984147.75
CiteSeer,n2v,sg_aug,1000,0.1,1.0,4.484092712402344,2,0.23628012835979462,0.14496392011642456,147791.203125,0.0,147791.203125,14667239.0
CiteSeer,n2v,sg_aug,1000,1.0,0.01,4.3626039028167725,2,0.10538245737552643,0.0555381253361702,-0.0,0.0,0.0,33230944.0
CiteSeer,n2v,sg_aug,1000,1.0,0.1,4.57331657409668,2,0.07726269215345383,0.05020395293831825,-0.0,0.0,0.0,187364064.0
CiteSeer,n2v,sg_aug,1000,1.0,1.0,4.503417730331421,2,0.0322389155626297,0.014747411012649536,-0.0,0.0,0.0,1461728256.0
CiteSeer,n2v,sg_aug,2,0.01,0.01,4.557013511657715,2,0.010041957721114159,0.0006275494233705103,813021.375,0.0,813021.375,2594.889404296875
CiteSeer,n2v,sg_aug,2,0.01,0.1,4.537961959838867,2,0.009868385270237923,0.0006275494233705103,822479.875,0.0,822479.875,26846.201171875
CiteSeer,n2v,sg_aug,2,0.01,1.0,4.465642929077148,2,0.008966454304754734,0.0006275494233705103,978339.625,0.0,978339.625,220633.15625
CiteSeer,n2v,sg_aug,2,0.1,0.01,4.447775363922119,2,0.40748992562294006,0.1035456582903862,6024.75244140625,0.0,6024.75244140625,340524.5625
CiteSeer,n2v,sg_aug,2,0.1,0.1,4.442610740661621,2,0.4162992537021637,0.1484154313802719,8548.041015625,0.0,8548.041015625,2984147.75
CiteSeer,n2v,sg_aug,2,0.1,1.0,4.469099760055542,2,0.23628012835979462,0.14496392011642456,147791.203125,0.0,147791.203125,14667239.0
CiteSeer,n2v,sg_aug,2,1.0,0.01,4.51738715171814,2,0.10538245737552643,0.0555381253361702,-0.0,0.0,0.0,33230944.0
CiteSeer,n2v,sg_aug,2,1.0,0.1,4.505198001861572,2,0.07726269215345383,0.05020395293831825,-0.0,0.0,0.0,187364064.0
CiteSeer,n2v,sg_aug,2,1.0,1.0,4.670011043548584,2,0.0322389155626297,0.014747411012649536,-0.0,0.0,0.0,1461728256.0
CiteSeer,n2v,sg_aug,4,0.01,0.01,4.447726488113403,2,0.010041957721114159,0.0006275494233705103,813021.375,0.0,813021.375,2594.889404296875
CiteSeer,n2v,sg_aug,4,0.01,0.1,4.597344636917114,2,0.009868385270237923,0.0006275494233705103,822479.875,0.0,822479.875,26846.201171875
CiteSeer,n2v,sg_aug,4,0.01,1.0,4.518769264221191,2,0.008966454304754734,0.0006275494233705103,978339.625,0.0,978339.625,220633.15625
CiteSeer,n2v,sg_aug,4,0.1,0.01,4.340807199478149,2,0.40748992562294006,0.1035456582903862,6024.75244140625,0.0,6024.75244140625,340524.5625
CiteSeer,n2v,sg_aug,4,0.1,0.1,4.555811405181885,2,0.4162992537021637,0.1484154313802719,8548.041015625,0.0,8548.041015625,2984147.75
CiteSeer,n2v,sg_aug,4,0.1,1.0,4.45914363861084,2,0.23628012835979462,0.14496392011642456,147791.203125,0.0,147791.203125,14667239.0
CiteSeer,n2v,sg_aug,4,1.0,0.01,4.4744651317596436,2,0.10538245737552643,0.0555381253361702,-0.0,0.0,0.0,33230944.0
CiteSeer,n2v,sg_aug,4,1.0,0.1,4.653425693511963,2,0.07726269215345383,0.05020395293831825,-0.0,0.0,0.0,187364064.0
CiteSeer,n2v,sg_aug,4,1.0,1.0,4.579596042633057,2,0.0322389155626297,0.014747411012649536,-0.0,0.0,0.0,1461728256.0
Cora,line,sg,1,0.01,0.01,34.35274076461792,2,0.156171053647995,0.05330086499452591,-0.0,0.0008808079874143004,0.0008808079874143004,1578.3992919921875
Cora,line,sg,1,0.01,0.1,34.20919346809387,2,0.156171053647995,0.05330086499452591,-0.0,0.0008808079874143004,0.0008808079874143004,15783.994140625
Cora,line,sg,1,0.01,1.0,34.24929094314575,2,0.156171053647995,0.05330086499452591,-0.0,0.0008808079874143004,0.0008808079874143004,157839.9375
Cora,line,sg,1,0.1,0.01,34.30965709686279,2,0.24775294959545135,0.17018398642539978,-0.0,-0.0,-0.0,44538.0
Cora,line,sg,1,0.1,0.1,34.32244610786438,2,0.24775294959545135,0.17018398642539978,-0.0,-0.0,-0.0,445380.0
Cora,line,sg,1,0.1,1.0,34.169782876968384,2,0.24775294959545135,0.17018398642539978,-0.0,-0.0,-0.0,4453800.0
Cora,line,sg,1,1.0,0.01,34.398606061935425,2,0.05234433710575104,0.0446428582072258,-0.0,-0.0,-0.0,1501540.5
Cora,line,sg,1,1.0,0.1,34.540416955947876,2,0.05234433710575104,0.0446428582072258,-0.0,-0.0,-0.0,15015405.0
Cora,line,sg,1,1.0,1.0,34.53717494010925,2,0.05234433710575104,0.0446428582072258,-0.0,-0.0,-0.0,150154048.0
Cora,line,sg_aug,1,0.01,0.01,29.17476511001587,2,0.006559987552464008,0.00027056277031078935,-0.0,0.0,0.0,2.1032066943615403e-14
Cora,line,sg_aug,1,0.01,0.1,29.076865196228027,2,0.006559987552464008,0.00027056277031078935,-0.0,0.0,0.0,1.1368683772161603e-13
Cora,line,sg_aug,1,0.01,1.0,29.175241708755493,2,0.006559987552464008,0.00027056277031078935,-0.0,0.0,0.0,2.2737367544323206e-13
Cora,line,sg_aug,1,0.1,0.01,29.12460494041443,2,0.006559987552464008,0.00027056277031078935,-0.0,0.0,0.0,2.230406792591566e-08
Cora,line,sg_aug,1,0.1,0.1,29.177703380584717,2,0.006560805253684521,0.00027056277031078935,-0.0,0.0,0.0,214.5426483154297
Cora,line,sg_aug,1,0.1,1.0,29.233184814453125,2,0.006559987552464008,0.00027056277031078935,-0.0,0.0,0.0,1.8302849639439955e-05
Cora,line,sg_aug,1,1.0,0.01,29.254814863204956,2,0.006559987552464008,0.00027056277031078935,-0.0,0.0,0.0,7.730703691132337e-14
Cora,line,sg_aug,1,1.0,0.1,29.12510895729065,2,0.006559988018125296,0.00027056277031078935,-0.0,0.0,0.0,0.0
Cora,line,sg_aug,1,1.0,1.0,29.173162937164307,2,0.006559988018125296,0.00027056277031078935,-0.0,0.0,0.0,8.412826858761324e-12
Cora,line,sg_aug,1000,0.01,0.01,29.268815994262695,2,0.3466632068157196,0.19453462958335876,-0.0,0.0,0.0,2102.62646484375
Cora,line,sg_aug,1000,0.01,0.1,29.171948194503784,2,0.29462185502052307,0.15097402036190033,-0.0,0.0,0.0,14822.0439453125
Cora,line,sg_aug,1000,0.01,1.0,28.873020887374878,2,0.07233926653862,0.012445887550711632,-0.0,0.0,0.0,55392.94921875
Cora,line,sg_aug,1000,0.1,0.01,29.139235496520996,2,0.3051688075065613,0.23593074083328247,-0.0,0.0,0.0,62186.953125
Cora,line,sg_aug,1000,0.1,0.1,29.223469495773315,2,0.30722761154174805,0.19778138399124146,-0.0,0.0,0.0,731869.1875
Cora,line,sg_aug,1000,0.1,1.0,29.031484842300415,2,0.22201266884803772,0.08793289959430695,-0.0,0.0,0.0,1586832.25
Cora,line,sg_aug,1000,1.0,0.01,29.22542953491211,2,0.0678396001458168,0.06899350881576538,-0.0,0.0,0.0,629176.25
Cora,line,sg_aug,1000,1.0,0.1,29.193665266036987,2,0.08475606888532639,0.045995671302080154,-0.0,0.0,0.0,4810028.0
Cora,line,sg_aug,1000,1.0,1.0,29.126620531082153,2,0.10020927339792252,0.030573593452572823,-0.0,0.0,0.0,5267669.5
Cora,line,sg_aug,2,0.01,0.01,29.350647449493408,2,0.3466632068157196,0.19453462958335876,-0.0,0.0,0.0,2102.62646484375
Cora,line,sg_aug,2,0.01,0.1,29.168161630630493,2,0.29462185502052307,0.15097402036190033,-0.0,0.0,0.0,14822.0439453125
Cora,line,sg_aug,2,0.01,1.0,29.189223766326904,2,0.07233926653862,0.012445887550711632,-0.0,0.0,0.0,55392.94921875
Cora,line,sg_aug,2,0.1,0.01,29.264390468597412,2,0.3051688075065613,0.23593074083328247,-0.0,0.0,0.0,62186.953125
Cora,line,sg_aug,2,0.1,0.1,29.259005784988403,2,0.30722761154174805,0.19778138399124146,-0.0,0.0,0.0,731869.1875
Cora,line,sg_aug,2,0.1,1.0,29.015946865081787,2,0.22201266884803772,0.08793289959430695,-0.0,0.0,0.0,1586832.25
Cora,line,sg_aug,2,1.0,0.01,29.16627550125122,2,0.0678396001458168,0.06899350881576538,-0.0,0.0,0.0,629176.25
Cora,line,sg_aug,2,1.0,0.1,29.11252236366272,2,0.08475606888532639,0.045995671302080154,-0.0,0.0,0.0,4810028.0
Cora,line,sg_aug,2,1.0,1.0,29.1923770904541,2,0.10020927339792252,0.030573593452572823,-0.0,0.0,0.0,5267669.5
Cora,line,sg_aug,4,0.01,0.01,29.181690216064453,2,0.3466632068157196,0.19453462958335876,-0.0,0.0,0.0,2102.62646484375
Cora,line,sg_aug,4,0.01,0.1,29.15360450744629,2,0.29462185502052307,0.15097402036190033,-0.0,0.0,0.0,14822.0439453125
Cora,line,sg_aug,4,0.01,1.0,29.15421485900879,2,0.07233926653862,0.012445887550711632,-0.0,0.0,0.0,55392.94921875
Cora,line,sg_aug,4,0.1,0.01,29.281922101974487,2,0.3051688075065613,0.23593074083328247,-0.0,0.0,0.0,62186.953125
Cora,line,sg_aug,4,0.1,0.1,29.024091482162476,2,0.30722761154174805,0.19778138399124146,-0.0,0.0,0.0,731869.1875
Cora,line,sg_aug,4,0.1,1.0,29.202670335769653,2,0.22201266884803772,0.08793289959430695,-0.0,0.0,0.0,1586832.25
Cora,line,sg_aug,4,1.0,0.01,29.19280433654785,2,0.0678396001458168,0.06899350881576538,-0.0,0.0,0.0,629176.25
Cora,line,sg_aug,4,1.0,0.1,29.187060356140137,2,0.08475606888532639,0.045995671302080154,-0.0,0.0,0.0,4810028.0
Cora,line,sg_aug,4,1.0,1.0,29.10834002494812,2,0.10020927339792252,0.030573593452572823,-0.0,0.0,0.0,5267669.5
Cora,n2v,sg,1,0.01,0.01,4.3940136432647705,2,0.010646820068359375,0.00027056277031078935,173232.765625,587264.75,760497.5,982.4530029296875
Cora,n2v,sg,1,0.01,0.1,4.344210624694824,2,0.010646820068359375,0.00027056277031078935,173232.765625,587264.75,760497.5,9824.5302734375
Cora,n2v,sg,1,0.01,1.0,4.605028390884399,2,0.010646820068359375,0.00027056277031078935,173232.765625,587264.75,760497.5,98245.3046875
Cora,n2v,sg,1,0.1,0.01,4.316715240478516,2,0.3097544014453888,0.046266235411167145,20078.39453125,132171.65625,152250.046875,641.01806640625
Cora,n2v,sg,1,0.1,0.1,4.464595794677734,2,0.3097544014453888,0.046266235411167145,20078.39453125,132171.65625,152250.046875,6410.18115234375
Cora,n2v,sg,1,0.1,1.0,4.235849380493164,2,0.3097544014453888,0.046266235411167145,20078.39453125,132171.65625,152250.046875,64101.80859375
Cora,n2v,sg,1,1.0,0.01,4.4359211921691895,2,0.129068061709404,0.005411255173385143,182873.1875,2008754.75,2191628.0,564011.8125
Cora,n2v,sg,1,1.0,0.1,4.323890924453735,2,0.129068061709404,0.005411255173385143,182873.1875,2008754.75,2191628.0,5640118.0
Cora,n2v,sg,1,1.0,1.0,4.755138635635376,2,0.129068061709404,0.005411255173385143,182873.1875,2008754.75,2191628.0,56401180.0
Cora,n2v,sg_aug,1,0.01,0.01,3.7235770225524902,2,0.006837343797087669,0.00027056277031078935,607998.875,0.0,607998.875,13.578754425048828
Cora,n2v,sg_aug,1,0.01,0.1,3.642629384994507,2,0.006837343797087669,0.00027056277031078935,607998.875,0.0,607998.875,135.78712463378906
Cora,n2v,sg_aug,1,0.01,1.0,3.8713219165802,2,0.006837343797087669,0.00027056277031078935,607998.875,0.0,607998.875,1357.87060546875
Cora,n2v,sg_aug,1,0.1,0.01,3.812391757965088,2,0.006837647873908281,0.00027056277031078935,607848.0,0.0,607848.0,372.5769348144531
Cora,n2v,sg_aug,1,0.1,0.1,3.942885160446167,2,0.006837648805230856,0.00027056277031078935,607848.0,0.0,607848.0,3725.748046875
Cora,n2v,sg_aug,1,0.1,1.0,3.7081995010375977,2,0.006837646476924419,0.00027056277031078935,607848.0,0.0,607848.0,37257.45703125
Cora,n2v,sg_aug,1,1.0,0.01,3.7883458137512207,2,0.006789259612560272,0.00027056277031078935,546516.25,0.0,546516.25,80229.7734375
Cora,n2v,sg_aug,1,1.0,0.1,3.864419937133789,2,0.006789264269173145,0.00027056277031078935,546516.3125,0.0,546516.3125,802295.8125
Cora,n2v,sg_aug,1,1.0,1.0,3.6931984424591064,2,0.00678926520049572,0.00027056277031078935,546516.3125,0.0,546516.3125,8022956.5
Cora,n2v,sg_aug,1000,0.01,0.01,3.8680479526519775,2,0.009250113740563393,0.00027056277031078935,266381.0,0.0,266381.0,4894.0947265625
Cora,n2v,sg_aug,1000,0.01,0.1,3.822366952896118,2,0.00918025802820921,0.00027056277031078935,267735.1875,0.0,267735.1875,49748.58984375
Cora,n2v,sg_aug,1000,0.01,1.0,4.147342920303345,2,0.008375424891710281,0.00027056277031078935,297991.09375,0.0,297991.09375,409470.25
Cora,n2v,sg_aug,1000,0.1,0.01,4.072654962539673,2,0.33935484290122986,0.07927489280700684,862.1932373046875,0.0,862.1932373046875,1000092.9375
Cora,n2v,sg_aug,1000,0.1,0.1,3.837092876434326,2,0.3537798821926117,0.12040043622255325,1458.002685546875,0.0,1458.002685546875,8053937.0
Cora,n2v,sg_aug,1000,0.1,1.0,3.9014997482299805,2,0.1661180704832077,0.08143939077854156,49787.16015625,0.0,49787.16015625,25550388.0
Cora,n2v,sg_aug,1000,1.0,0.01,3.9003279209136963,2,0.09495968371629715,0.028138527646660805,112.45050811767578,0.0,112.45050811767578,15057262.0
Cora,n2v,sg_aug,1000,1.0,0.1,3.9873335361480713,2,0.09823742508888245,0.04978355020284653,66.03311157226562,0.0,66.03311157226562,25471344.0
Cora,n2v,sg_aug,1000,1.0,1.0,3.899991750717163,2,0.08519056439399719,0.037067100405693054,37551.42578125,0.0,37551.42578125,42122656.0
Cora,n2v,sg_aug,2,0.01,0.01,3.880129814147949,2,0.009250113740563393,0.00027056277031078935,266381.0,0.0,266381.0,4894.0947265625
Cora,n2v,sg_aug,2,0.01,0.1,3.6959221363067627,2,0.00918025802820921,0.00027056277031078935,267735.1875,0.0,267735.1875,49748.58984375
Cora,n2v,sg_aug,2,0.01,1.0,3.831313133239746,2,0.008375424891710281,0.00027056277031078935,297991.09375,0.0,297991.09375,409470.25
Cora,n2v,sg_aug,2,0.1,0.01,3.946028232574463,2,0.33935484290122986,0.07927489280700684,862.1932373046875,0.0,862.1932373046875,1000092.9375
Cora,n2v,sg_aug,2,0.1,0.1,3.9036219120025635,2,0.3537798821926117,0.12040043622255325,1458.002685546875,0.0,1458.002685546875,8053937.0
Cora,n2v,sg_aug,2,0.1,1.0,3.898705244064331,2,0.1661180704832077,0.08143939077854156,49787.16015625,0.0,49787.16015625,25550388.0
Cora,n2v,sg_aug,2,1.0,0.01,3.9767215251922607,2,0.09495968371629715,0.028138527646660805,112.45050811767578,0.0,112.45050811767578,15057262.0
Cora,n2v,sg_aug,2,1.0,0.1,3.908754348754883,2,0.09823742508888245,0.04978355020284653,66.03311157226562,0.0,66.03311157226562,25471344.0
Cora,n2v,sg_aug,2,1.0,1.0,3.9287681579589844,2,0.08519056439399719,0.037067100405693054,37551.42578125,0.0,37551.42578125,42122656.0
Cora,n2v,sg_aug,4,0.01,0.01,4.124543190002441,2,0.009250113740563393,0.00027056277031078935,266381.0,0.0,266381.0,4894.0947265625
Cora,n2v,sg_aug,4,0.01,0.1,4.045940637588501,2,0.00918025802820921,0.00027056277031078935,267735.1875,0.0,267735.1875,49748.58984375
Cora,n2v,sg_aug,4,0.01,1.0,3.7747135162353516,2,0.008375424891710281,0.00027056277031078935,297991.09375,0.0,297991.09375,409470.25
Cora,n2v,sg_aug,4,0.1,0.01,3.8237385749816895,2,0.33935484290122986,0.07927489280700684,862.1932373046875,0.0,862.1932373046875,1000092.9375
Cora,n2v,sg_aug,4,0.1,0.1,3.838747978210449,2,0.3537798821926117,0.12040043622255325,1458.002685546875,0.0,1458.002685546875,8053937.0
Cora,n2v,sg_aug,4,0.1,1.0,3.9264304637908936,2,0.1661180704832077,0.08143939077854156,49787.16015625,0.0,49787.16015625,25550388.0
Cora,n2v,sg_aug,4,1.0,0.01,3.898928642272949,2,0.09495968371629715,0.028138527646660805,112.45050811767578,0.0,112.45050811767578,15057262.0
Cora,n2v,sg_aug,4,1.0,0.1,3.9000258445739746,2,0.09823742508888245,0.04978355020284653,66.03311157226562,0.0,66.03311157226562,25471344.0
Cora,n2v,sg_aug,4,1.0,1.0,4.0003745555877686,2,0.08519056439399719,0.037067100405693054,37551.42578125,0.0,37551.42578125,42122656.0
PubMed,line,sg,1,0.01,0.01,315.8987891674042,2,0.25411534309387207,0.18605776131153107,-0.0,0.007016661111265421,0.007016661111265421,33590.3359375
PubMed,line,sg,1,0.01,0.1,314.5583567619324,2,0.25411534309387207,0.18605776131153107,-0.0,0.007016661111265421,0.007016661111265421,335903.34375
